2,1,0,0,1,1,1,-1,1
18,1,0,0,-1,1,1,-1,1
36,-1,0,0,1,1,-1,1,1
44,-1,0,0,1,-1,-1,1,1
50,-1,0,0,-1,1,1,-1,1
52,-1,0,0,-1,1,-1,1,1
