0.4009,0.2166,0.2458,1.2263,0.8423,0.8943,3.1211,4.5268,1.2984,1.1153,3.1497,0.9456,0.5204,0.2500,0.6340,0.3533
2.3809,0.4214,0.9617,0.9241,0.4294,1.3091,2.2164,2.2227,1.4605,3.5330,0.6400,0.3114,0.5734,0.1477,0.6877,0.3501
0.2682,0.4323,2.0984,0.4679,1.5971,1.5699,3.1155,3.4003,0.7788,1.7736,1.0670,1.0057,1.8458,0.1596,0.1631,0.2018
2.7364,0.0347,0.0435,2.5823,0.6718,0.1998,4.9239,3.1225,4.4683,0.1839,0.1226,0.8276,0.3714,0.0974,1.1113,0.3597
1.6138,0.1167,0.0948,2.3822,1.8841,0.1226,2.4596,2.7789,1.8102,0.2560,0.1062,0.6628,1.3963,0.3999,0.3204,0.3011
0.2969,0.3098,0.4892,0.1239,3.2812,1.6898,1.7366,1.3683,0.8395,1.1639,0.3713,0.1847,1.0121,0.4176,0.5578,0.3907
0.0408,0.1654,0.4178,2.9888,2.1417,0.5877,1.6012,1.7259,1.1519,1.6364,1.8068,0.2588,1.0575,0.4833,0.4532,0.4571
0.4235,0.9945,0.2921,3.5480,1.6029,0.2048,1.0592,1.0221,4.3168,2.8122,0.4170,0.5322,0.8291,0.2763,0.5253,0.3294
0.3059,0.2927,0.1047,1.5249,4.3499,0.5967,3.2490,3.2975,1.5887,0.5417,0.7820,0.3454,1.8066,1.1152,1.3423,1.2900
1.8789,0.2376,0.2690,1.0909,2.1682,0.7261,2.5630,2.9331,1.6934,0.1912,1.3184,1.5328,1.3306,0.5099,0.5822,0.7458
0.4553,0.1516,0.0971,0.8158,3.8167,2.3989,1.1560,2.4830,0.9597,0.5007,1.2154,0.3804,1.4005,0.6130,0.5174,0.7268
0.1388,1.1846,0.7817,0.4642,1.4388,0.2860,0.8932,2.4877,1.9497,1.7509,0.7846,0.9252,0.6771,0.5932,2.3460,0.9418
0.1255,0.2578,0.6287,0.0786,2.0197,0.6751,0.7834,3.7727,1.3942,2.0589,0.0548,1.9880,0.9581,0.2442,0.7964,0.6918
0.1435,0.0481,0.1502,0.6881,0.8832,0.1184,0.7082,2.1606,1.3153,0.2255,1.1998,0.9325,0.3711,0.2420,0.4114,0.4831
1.1220,0.4798,0.0720,0.1829,0.8043,0.2511,1.0680,5.3163,0.9771,3.5333,0.2515,1.9660,3.9096,0.0306,0.0158,0.0481
0.9738,0.9481,1.1387,0.9759,1.3936,0.7571,1.4231,3.3545,2.7924,0.8755,3.8751,0.2621,0.9434,0.3040,0.7417,0.6465
0.9402,0.0667,0.5695,0.4394,0.9612,0.8857,1.6560,4.1322,4.0732,1.3552,0.1550,2.2582,2.0248,0.8621,0.3091,0.6614
1.8417,0.4363,2.3008,2.1451,2.3255,0.9562,0.5125,2.8678,2.4737,3.0628,0.4929,0.0182,1.0000,0.1969,0.7495,0.5192
1.3044,0.1202,0.0485,0.3351,1.6744,0.4111,1.2282,0.5135,2.2012,0.7286,2.0792,0.5619,0.9383,0.3120,0.1856,0.0982
3.1699,0.5524,0.0339,0.5969,1.6958,0.0965,1.2287,1.8463,1.3714,2.1584,0.3871,2.4829,0.9783,0.1815,0.0412,0.1114
0.5914,1.2097,0.1247,0.9567,2.7895,0.4065,2.5406,2.2847,2.3386,3.8018,2.5042,1.6171,2.2482,1.3628,0.1951,0.2734
0.7901,0.0287,1.6655,0.3265,3.1305,0.1033,1.3268,2.0235,1.7994,0.8178,0.9612,0.1454,1.6356,0.4239,0.1547,0.1682
1.4901,0.1093,1.6900,0.7753,0.5623,1.0158,2.3440,3.0790,1.6170,1.7201,0.3373,3.4870,0.9519,0.3441,0.3348,0.4512
0.7624,0.1315,1.5327,2.3429,1.6781,1.0124,1.2259,1.7952,1.1713,0.1518,0.3062,0.3803,0.9868,0.2901,0.2405,0.2648
0.1265,0.1612,0.7522,0.2334,3.2096,3.2514,1.3578,0.6019,5.2634,3.2928,0.9721,0.2235,2.2901,0.5510,0.0771,0.1122
0.1264,0.2371,1.1925,1.5128,0.9177,0.8292,0.3686,1.3794,3.2555,1.1618,0.8954,0.6138,0.5622,0.3717,0.1966,0.3443
1.9703,0.1100,1.8099,0.2551,1.1112,0.0305,2.4542,3.8814,2.4930,1.2245,0.2936,0.0207,1.0385,0.2447,0.9269,0.5578
1.8070,0.4266,0.5503,0.7242,0.6350,0.3477,2.8032,2.6367,1.2586,1.6514,0.1089,1.0507,0.5004,0.0712,0.3378,0.1542
0.1829,0.9550,3.6283,0.3128,4.0354,0.6026,1.6668,4.4890,1.1311,3.7888,0.9975,0.2807,2.7096,0.5677,0.0562,0.3244
0.6124,0.5062,2.6944,0.6507,0.1563,2.4228,1.9655,4.3286,2.4146,2.0176,0.1556,1.4748,2.5460,0.0382,0.0645,0.0867
1.6207,0.1375,0.4358,0.1326,1.0057,0.6109,0.7856,1.1201,2.7861,0.9766,0.7704,0.9511,0.5913,0.3358,0.2572,0.3217
0.8935,1.6476,0.8355,0.0986,3.1112,1.5097,1.6702,1.5808,1.8272,2.1004,0.3070,0.2120,1.4103,0.6348,1.0025,0.5471
0.5345,0.3171,0.0994,0.6184,2.0046,0.6408,1.5504,2.7781,1.4534,0.1379,0.3979,0.1473,0.8123,0.7144,2.6224,1.3187
1.8697,0.0977,1.2133,0.3743,2.2950,0.2146,0.5568,0.8574,2.1895,0.1928,0.8229,0.3620,1.1667,0.9257,0.3763,0.3181
