0.00092542,7.3628,-5.1418
-0.0017796,23.497,-27.768
0.0070453,16.909,0
-0.0064868,0,-15.568
-0.0036613,19.599,-28.386
0.016408,70.444,-31.064
-0.013923,18.585,-52
0.0015945,45.952,-42.125
