0,9.934637,9.044702,5.5718517
100,7.7029667,8.137921,7.2304826
200,4.5216975,7.2397604,8.528619
300,2.5063047,7.136307,5.149397
400,0.9439395,7.7247686,1.4293715
500,0.434945,8.232678,0.8258118
600,0.30538985,7.856773,0.82128465
700,0.04435452,7.5150466,0.81284326
800,0.01186937,7.5409985,0.8135336
900,0.010933997,7.5408134,0.8131881
1000,0.010906163,7.538062,0.8124953
1100,0.010541872,7.5356183,0.8118833
1200,0.010307901,7.532256,0.81118375
1300,0.010038547,7.5284376,0.8104447
1400,0.009924267,7.5237246,0.809512
1500,0.00980945,7.5184937,0.808482
1600,0.010514161,7.510897,0.8071464
1700,0.00955197,7.506097,0.8060967
1800,0.010197424,7.498166,0.8046024
1900,0.009250676,7.492115,0.80331135
2000,0.008219383,7.4858804,0.8021211
2100,0.0077427146,7.478698,0.80055094
2200,0.008837512,7.4676843,0.7981087
2300,0.011522394,7.453724,0.79553455
2400,0.006979124,7.4497414,0.79416925
2500,0.010311851,7.4344215,0.79063135
2600,0.011146444,7.4225655,0.7879957
2700,0.009494707,7.412679,0.78514117
2800,0.009654852,7.400194,0.7817247
2900,0.009727811,7.386792,0.77813166
3000,0.010675427,7.3712654,0.7737459
3100,0.009668844,7.360416,0.7706731
3200,0.013176801,7.3411293,0.7653786
3300,0.010618999,7.339941,0.76467913
3400,0.013587178,7.3154283,0.7581491
3500,0.015463332,7.3005695,0.75379896
3600,0.013477637,7.30309,0.7539926
3700,0.021331333,7.269333,0.7445634
3800,0.01909555,7.2700815,0.74423707
3900,0.019618368,7.258662,0.74002546
4000,0.024724713,7.2431173,0.7351251
