0,4.559e-09,5.82e-13,3.607e-05
0,7.512e-08,1.861e-11,0.0001624
0,5.653e-07,2.705e-10,0.00057
0,3.067e-06,2.587e-09,0.001608
0,1.267e-05,1.747e-08,0.003787
0,3.567e-05,7.958e-08,0.007395
0,7.3e-05,2.611e-07,0.01237
0,0.0001396,7.427e-07,0.0191
0,0.0002758,2.056e-06,0.03165
0,0.0005004,5.042e-06,0.04825
0,0.0008442,1.12e-05,0.06909
0,0.001346,2.277e-05,0.09308
0,0.002177,4.5e-05,0.1231
0,0.003367,8.386e-05,0.1566
0,0.005006,0.0001483,0.1928
0,0.007363,0.0002498,0.237
0,0.01136,0.0004092,0.314
0,0.01827,0.0006579,0.4053
0,0.03025,0.001032,0.4965
0,0.05016,0.001575,0.5828
0,0.08339,0.002345,0.6591
0,0.14,0.003334,0.7184
0,0.2195,0.004998,0.7227
0,0.3469,0.007842,0.5524
0,0.5114,0.009868,0.2615
0,0.6421,0.01151,0.1309
0,0.7268,0.01331,0.07516
0,0.7829,0.01544,0.04815
0,0.8207,0.01789,0.03368
0,0.8473,0.02075,0.02514
0,0.8668,0.02409,0.01968
0,0.8816,0.02792,0.01596
0,0.8908,0.03181,0.01338
0,0.8969,0.03579,0.01141
0,0.901,0.04006,0.009964
0,0.9042,0.04462,0.00877
0,0.9067,0.04951,0.007801
0,0.9078,0.05637,0.007013
0,0.9086,0.0642,0.006354
0,0.909,0.07296,0.005788
0,0.9072,0.08416,0.005343
0,0.9001,0.1003,0.005038
0,0.8904,0.1207,0.004864
0,0.877,0.1474,0.004875
0,0.8586,0.1828,0.005063
0,0.8315,0.2324,0.005471
0,0.7908,0.3019,0.005968
0,0.7283,0.3962,0.006614
0,0.6393,0.5067,0.007594
0,0.5313,0.6142,0.009243
0,0.4281,0.6986,0.01211
0,0.345,0.7579,0.01693
0,0.2801,0.7994,0.02588
0,0.2205,0.8277,0.04095
0,0.1706,0.8471,0.06604
0,0.1331,0.8571,0.09974
0,0.1032,0.8577,0.1419
0,0.0797,0.8488,0.1947
0,0.06087,0.8274,0.261
0,0.04489,0.7796,0.3437
0,0.0333,0.7071,0.4348
0,0.02573,0.6184,0.5159
0,0.02049,0.5259,0.5806
0,0.01629,0.4342,0.6347
0,0.01331,0.3718,0.6701
0,0.01125,0.3317,0.6904
0,0.009648,0.3015,0.7037
0,0.008342,0.2766,0.7117
0,0.007256,0.2546,0.7147
0,0.006364,0.2306,0.7082
0,0.005655,0.2044,0.6921
0,0.005081,0.1788,0.669
0,0.004601,0.1547,0.6382
0,0.004191,0.132,0.5977
0,0.003821,0.1106,0.5451
0,0.003441,0.09031,0.4795
0,0.003011,0.07121,0.4019
0,0.002495,0.05344,0.3171
0,0.001884,0.0374,0.2335
0,0.001273,0.02358,0.1571
0,0.000705,0.01236,0.09362
0,0.000301,0.005614,0.05204
0,9.992e-05,0.002169,0.02647
0,2.473e-05,0.0006812,0.01195
0,5.302e-06,0.0001975,0.005152
0,8.957e-07,4.814e-05,0.001983
0,1.01e-07,8.51e-06,0.0006177
0,6.982e-09,1.027e-06,0.00015
0,2.548e-10,8.242e-08,2.912e-05
0,4.484e-12,3.779e-09,3.934e-06
0,3.259e-14,8.723e-11,3.413e-07
