0.06479,2.23e-14,6.348e-11,2.785e-07
0.09003,2.904e-12,2.366e-09,2.964e-06
0.1196,1.563e-10,4.388e-08,2.011e-05
0.1522,4.041e-09,4.621e-07,9.456e-05
0.1854,5.738e-08,3.14e-06,0.0003347
0.2163,5.105e-07,1.535e-05,0.0009581
0.236,4.16e-06,7.36e-05,0.002734
0.2475,2.37e-05,0.0002909,0.006885
0.2538,9.628e-05,0.000913,0.01497
0.2537,0.0002941,0.002381,0.02904
0.245,0.0006974,0.005436,0.05198
0.2238,0.001277,0.01128,0.08916
0.187,0.0018,0.02184,0.1512
0.1563,0.002174,0.03533,0.2268
0.1287,0.002321,0.05171,0.3157
0.1044,0.002285,0.07063,0.4109
0.08443,0.00218,0.09125,0.4994
0.06949,0.002098,0.1123,0.5709
0.05934,0.002081,0.1319,0.622
0.05149,0.002082,0.1508,0.6603
0.04533,0.002094,0.1686,0.6894
0.04048,0.002115,0.1852,0.7114
0.03705,0.002147,0.1983,0.7269
0.03508,0.002188,0.2065,0.7361
0.03388,0.002234,0.2123,0.7416
0.033,0.002278,0.2169,0.7456
0.03233,0.002318,0.2206,0.7485
0.0318,0.002354,0.2237,0.7507
0.03141,0.002385,0.2262,0.7523
0.03112,0.002412,0.2282,0.7534
0.03089,0.002435,0.2297,0.7542
0.03071,0.002454,0.231,0.7548
0.03056,0.00247,0.2321,0.7553
0.03045,0.002483,0.233,0.7557
0.03036,0.002495,0.2337,0.756
0.03028,0.002504,0.2342,0.7562
0.03022,0.002511,0.2347,0.7564
0.03017,0.002517,0.2351,0.7565
0.03013,0.002522,0.2354,0.7566
0.0301,0.002526,0.2357,0.7567
0.03007,0.002529,0.2359,0.7568
0.03006,0.002532,0.236,0.7569
0.03004,0.002534,0.2361,0.7569
0.03003,0.002535,0.2362,0.7569
0.03003,0.002535,0.2362,0.7569
0.03002,0.002536,0.2363,0.757
0.03003,0.002535,0.2362,0.7569
0.03003,0.002535,0.2362,0.7569
0.03004,0.002534,0.2361,0.7569
0.03006,0.002532,0.236,0.7569
0.03007,0.002529,0.2359,0.7568
0.0301,0.002526,0.2357,0.7567
0.03013,0.002522,0.2354,0.7566
0.03017,0.002517,0.2351,0.7565
0.03022,0.002511,0.2347,0.7564
0.03028,0.002504,0.2342,0.7562
0.03036,0.002495,0.2337,0.756
0.03045,0.002483,0.233,0.7557
0.03056,0.00247,0.2321,0.7553
0.03071,0.002454,0.231,0.7548
0.03089,0.002435,0.2297,0.7542
0.03112,0.002412,0.2282,0.7534
0.03141,0.002385,0.2262,0.7523
0.0318,0.002354,0.2237,0.7507
0.03233,0.002318,0.2206,0.7485
0.033,0.002278,0.2169,0.7456
0.03388,0.002234,0.2123,0.7416
0.03508,0.002188,0.2065,0.7361
0.03705,0.002147,0.1983,0.7269
0.04048,0.002115,0.1852,0.7114
0.04533,0.002094,0.1686,0.6894
0.05149,0.002082,0.1508,0.6603
0.05934,0.002081,0.1319,0.622
0.06949,0.002098,0.1123,0.5709
0.08443,0.00218,0.09125,0.4994
0.1044,0.002285,0.07063,0.4109
0.1287,0.002321,0.05171,0.3157
0.1563,0.002174,0.03533,0.2268
0.187,0.0018,0.02184,0.1512
0.2238,0.001277,0.01128,0.08916
0.245,0.0006974,0.005436,0.05198
0.2537,0.0002941,0.002381,0.02904
0.2538,9.628e-05,0.000913,0.01497
0.2475,2.37e-05,0.0002909,0.006885
0.236,4.16e-06,7.36e-05,0.002734
0.2163,5.105e-07,1.535e-05,0.0009581
0.1854,5.738e-08,3.14e-06,0.0003347
0.1522,4.041e-09,4.621e-07,9.456e-05
0.1196,1.563e-10,4.388e-08,2.011e-05
0.09003,2.904e-12,2.366e-09,2.964e-06
0.06479,2.23e-14,6.348e-11,2.785e-07
