0.9576,4.69e-06,2.114e-09,0.08556
0.9576,8.223e-06,4.906e-09,0.1075
0.9576,1.404e-05,1.093e-08,0.1336
0.9576,2.34e-05,2.341e-08,0.1643
0.9576,3.809e-05,4.835e-08,0.1999
0.9576,6.063e-05,9.639e-08,0.2403
0.9576,9.449e-05,1.859e-07,0.2852
0.9575,0.0001443,3.472e-07,0.3339
0.9575,0.0002162,6.284e-07,0.3827
0.9575,0.0003177,1.1e-06,0.4236
0.9575,0.000459,1.873e-06,0.4614
0.9574,0.0006224,3.042e-06,0.4905
0.9574,0.0008034,4.754e-06,0.5124
0.9573,0.001016,7.252e-06,0.5312
0.9572,0.001267,1.083e-05,0.5481
0.9572,0.001562,1.588e-05,0.5636
0.9571,0.001908,2.289e-05,0.578
0.957,0.002309,3.244e-05,0.5913
0.9568,0.00277,4.517e-05,0.6038
0.9567,0.003292,6.187e-05,0.6154
0.9565,0.003925,8.382e-05,0.6402
0.9564,0.004722,0.0001124,0.6904
0.9562,0.005692,0.0001493,0.7436
0.956,0.006847,0.0001959,0.788
0.9557,0.008215,0.0002546,0.8223
0.9555,0.009844,0.0003286,0.8481
0.9551,0.01189,0.0004237,0.8666
0.9547,0.01446,0.0005455,0.8792
0.9541,0.01806,0.0007084,0.8825
0.953,0.02414,0.000931,0.8657
0.9512,0.0347,0.001252,0.8275
0.9475,0.05706,0.001758,0.7326
0.9427,0.0869,0.002314,0.5931
0.9364,0.1248,0.002931,0.4327
0.928,0.1724,0.003606,0.2982
0.917,0.2244,0.004219,0.1909
0.9006,0.2953,0.004897,0.1073
0.8735,0.3969,0.00571,0.05276
0.8305,0.5141,0.006673,0.02689
0.7632,0.6342,0.007954,0.01615
0.6355,0.7756,0.01086,0.01163
0.4849,0.8506,0.01638,0.009367
0.3598,0.8874,0.02544,0.007971
0.2711,0.9065,0.03772,0.007014
0.2077,0.916,0.05126,0.006314
0.1609,0.9198,0.06449,0.00587
0.1206,0.9169,0.08517,0.005804
0.08393,0.9046,0.1199,0.006032
0.05827,0.882,0.168,0.006405
0.04264,0.8488,0.226,0.006849
0.0329,0.8028,0.2914,0.007407
0.02613,0.7371,0.37,0.008157
0.02131,0.6473,0.4611,0.009253
0.01724,0.5367,0.5845,0.0114
0.01394,0.4173,0.7054,0.01623
0.01183,0.3242,0.7784,0.02512
0.01036,0.2584,0.8217,0.03792
0.009288,0.2032,0.846,0.05495
0.008522,0.1571,0.8582,0.07887
0.007968,0.1215,0.8625,0.1108
0.007594,0.09335,0.8589,0.1519
0.007585,0.06408,0.8349,0.226
0.007853,0.04291,0.7791,0.3159
0.008249,0.03095,0.7099,0.4084
0.008644,0.02356,0.6384,0.5075
0.009016,0.01889,0.5668,0.5832
0.0095,0.01571,0.5037,0.6323
0.01006,0.01346,0.4531,0.6639
0.01065,0.01177,0.413,0.6854
0.01121,0.01046,0.3815,0.701
0.01169,0.009408,0.357,0.7127
0.01209,0.008547,0.3373,0.7221
0.01239,0.007846,0.3221,0.7294
0.0126,0.007267,0.31,0.7354
0.01273,0.006771,0.3002,0.7406
0.0128,0.006343,0.292,0.745
0.01283,0.005972,0.2852,0.7488
0.01282,0.005646,0.2795,0.7522
0.01278,0.005359,0.2747,0.7552
0.01272,0.005104,0.2705,0.7579
0.01263,0.004876,0.2671,0.7603
0.01254,0.004672,0.264,0.7626
0.01243,0.004488,0.2614,0.7646
0.01231,0.004324,0.2593,0.7664
0.01219,0.004175,0.2574,0.7681
0.01206,0.00404,0.2558,0.7697
0.01194,0.003921,0.2544,0.7711
0.01181,0.003812,0.2532,0.7724
0.01168,0.003712,0.2522,0.7737
0.01156,0.003619,0.2513,0.7748
0.01144,0.003534,0.2504,0.7759
