2,1,0,1,1,1,1,-1,1
3,1,0,1,1,1,1,-1,-1
18,1,0,1,-1,1,1,-1,1
34,1,0,-1,1,1,1,-1,1
50,1,0,-1,-1,1,1,-1,1
68,-1,0,1,1,1,-1,1,1
76,-1,0,1,1,-1,-1,1,1
82,-1,0,1,-1,1,1,-1,1
84,-1,0,1,-1,1,-1,1,1
92,-1,0,1,-1,-1,-1,1,1
100,-1,0,-1,1,1,-1,1,1
108,-1,0,-1,1,-1,-1,1,1
114,-1,0,-1,-1,1,1,-1,1
116,-1,0,-1,-1,1,-1,1,1
124,-1,0,-1,-1,-1,-1,1,1
