0.3191,9.931e-36,2.766e-19,2.066e-05
0.3794,5.057e-31,7.473e-17,8.505e-05
0.4435,2.317e-27,3.384e-15,0.0003981
0.5032,3.151e-24,8.62e-14,0.001449
0.5578,1.556e-21,1.365e-12,0.004299
0.6045,2.192e-19,1.325e-11,0.01066
0.6687,9.108e-18,6.774e-11,0.02252
0.7183,2.6e-16,2.934e-10,0.04224
0.7527,5.337e-15,1.105e-09,0.072
0.7785,8.161e-14,3.669e-09,0.114
0.7981,9.534e-13,1.077e-08,0.1688
0.8131,8.811e-12,2.819e-08,0.2334
0.8243,6.272e-11,6.702e-08,0.3013
0.8313,3.18e-10,1.455e-07,0.3704
0.8367,1.407e-09,2.959e-07,0.4324
0.8396,5.715e-09,5.723e-07,0.4745
0.8406,2.18e-08,1.063e-06,0.4973
0.8408,7.795e-08,1.905e-06,0.5146
0.8408,2.736e-07,3.305e-06,0.5302
0.8407,9.947e-07,5.578e-06,0.545
0.8411,3.45e-06,9.16e-06,0.5599
0.8421,1.134e-05,1.465e-05,0.576
0.8438,3.556e-05,2.289e-05,0.5932
0.8533,0.000106,3.476e-05,0.6454
0.8657,0.0003028,5.045e-05,0.7213
0.8763,0.0008513,7.172e-05,0.7809
0.8844,0.00209,9.988e-05,0.8192
0.8901,0.004555,0.0001364,0.8404
0.8922,0.009418,0.0001845,0.8413
0.8922,0.01909,0.0002488,0.8184
0.8899,0.04764,0.0003379,0.7326
0.8865,0.09095,0.0004682,0.5616
0.8849,0.1347,0.0006356,0.4171
0.8815,0.1902,0.0008437,0.297
0.8744,0.2593,0.001114,0.1982
0.8607,0.3305,0.001472,0.1226
0.8384,0.4,0.001944,0.07024
0.8054,0.4836,0.002574,0.04053
0.7573,0.5776,0.003437,0.02516
0.6904,0.6713,0.004666,0.01727
0.6057,0.7504,0.006518,0.01291
0.5118,0.8073,0.009473,0.01019
0.4198,0.8444,0.01438,0.008322
0.335,0.8673,0.02259,0.006941
0.2599,0.8799,0.03585,0.005897
0.1982,0.8876,0.05685,0.005083
0.1501,0.8923,0.0865,0.004452
0.115,0.8913,0.1163,0.003998
0.08902,0.8798,0.1535,0.003743
0.06945,0.8519,0.2004,0.003704
0.05378,0.7971,0.266,0.003959
0.04359,0.7365,0.3384,0.004296
0.0366,0.6724,0.4121,0.00472
0.03136,0.6089,0.4892,0.005286
0.02648,0.5493,0.5845,0.006071
0.02292,0.4679,0.662,0.007236
0.02071,0.3772,0.7232,0.009625
0.01937,0.2878,0.7775,0.01566
0.01857,0.2266,0.8118,0.0256
0.01801,0.177,0.8322,0.04117
0.01789,0.1282,0.8384,0.06974
0.01798,0.08856,0.8287,0.1197
0.01826,0.05862,0.7974,0.2044
0.01833,0.04082,0.7449,0.3077
0.01841,0.02972,0.6684,0.4147
0.01885,0.02227,0.5783,0.4991
0.02019,0.01696,0.5006,0.5572
0.02238,0.013,0.4359,0.5957
0.02572,0.009901,0.3746,0.6154
0.0321,0.007546,0.3075,0.6088
0.04449,0.005747,0.2391,0.574
0.06481,0.004464,0.1796,0.518
0.09201,0.003797,0.1339,0.4513
0.1289,0.003493,0.09561,0.3763
0.1763,0.003378,0.06396,0.3009
0.23,0.003082,0.03958,0.2361
0.2829,0.002362,0.02272,0.1855
0.3354,0.001568,0.01211,0.1414
0.381,0.0008962,0.00597,0.1026
0.4063,0.0003639,0.002668,0.07625
0.4138,0.0001034,0.001046,0.05641
0.4067,1.993e-05,0.0003504,0.04054
0.3876,2.45e-06,9.794e-05,0.02786
0.3596,1.771e-07,2.108e-05,0.01799
0.3237,6.75e-09,3.285e-06,0.01077
0.2809,1.185e-10,3.479e-07,0.005899
0.235,8.13e-13,2.215e-08,0.002892
0.1894,1.777e-15,7.363e-10,0.001228
0.1455,9.735e-19,1.107e-11,0.0004323
0.1065,1.003e-22,6.299e-14,0.0001222
0.07983,1.867e-27,1.225e-16,3.203e-05
