1.3624,0.0000,1.1139,0.0000,0.2036,0.4677,1.6612,1.5587,1.2894,0.0000,0.5642,0.0000,0.5733,0.1707,0.1424,0.1600
0.2080,0.0000,1.1207,0.0000,0.8899,0.3489,3.7584,2.1990,2.2820,0.0000,0.2663,0.0000,1.9234,0.6875,0.4117,0.3846
0.4510,0.0000,0.1635,0.0000,1.0277,2.0899,3.0871,0.4498,1.2802,0.0000,0.2952,0.0000,0.7399,0.4531,0.2401,0.0969
0.5745,0.0000,0.0396,0.0000,0.8068,0.0212,1.1732,1.7236,1.2677,0.0000,0.5896,0.0000,0.9343,0.4019,0.1343,0.2334
1.4228,0.0000,0.3835,0.0000,1.5052,0.2814,1.4420,3.3186,4.8633,0.0000,1.3442,0.0000,1.1365,0.5661,0.5042,0.3641
1.3098,0.0000,0.1602,0.0000,0.2201,0.7704,2.3301,2.8977,1.4625,0.0000,0.4082,0.0000,1.0318,0.2929,0.3248,0.3819
1.4600,0.0000,2.7557,0.0000,0.2662,1.4145,2.6092,1.8473,2.0500,0.0000,0.3593,0.0000,3.7968,0.1253,0.2910,0.1965
1.3866,0.0000,0.0631,0.0000,1.1131,1.4647,4.3166,1.2236,1.3146,0.0000,0.5498,0.0000,0.8526,0.4856,0.3225,0.1530
0.4267,0.0000,0.8776,0.0000,0.3740,0.1911,4.8412,1.8035,3.2510,0.0000,0.7779,0.0000,1.2061,0.2473,0.2249,0.1322
0.1922,0.0000,0.0981,0.0000,0.2230,0.0033,4.8355,2.1553,0.3968,0.0000,0.0344,0.0000,0.2591,0.1087,0.2087,0.2155
0.2720,0.0000,1.1000,0.0000,0.6249,1.5261,1.3266,1.9936,1.7982,0.0000,2.3167,0.0000,0.8930,0.3459,0.3036,0.3255
0.3167,0.0000,1.4764,0.0000,1.8883,1.6828,0.8722,2.9104,5.0450,0.0000,0.2734,0.0000,1.8567,0.5865,0.2525,0.4760
0.8273,0.0000,0.3672,0.0000,0.4669,0.1025,1.1600,1.2775,2.0952,0.0000,0.4675,0.0000,0.6441,0.2876,0.1900,0.1947
