0.4841,0.0872,2.0621,0.0000,0.9915,0.0881,4.4057,1.7252,4.1029,0.8886,2.1358,0.0000,0.6210,0.5340,1.1021,0.3771
0.3336,0.1374,1.0245,0.0000,1.6033,0.1345,1.1494,1.2457,2.6726,1.9805,2.5959,0.0000,0.8638,0.7240,0.3457,0.2446
0.4129,0.0922,1.6374,0.0000,3.0799,0.9965,2.7929,3.9584,0.1845,1.3038,0.0400,0.0000,2.8105,0.3742,0.1063,0.1140
0.1099,1.0901,2.6269,0.0000,1.6290,0.5872,1.0069,0.9097,2.9336,2.6746,0.3957,0.0000,1.1407,0.7210,0.3182,0.2363
0.8387,0.0976,2.3192,0.0000,0.9114,1.0209,2.2303,2.3263,3.6139,2.5043,1.3347,0.0000,0.5981,0.3019,0.9629,0.2260
0.6978,0.2661,0.3659,0.0000,1.6509,0.7990,2.1894,4.0744,1.0350,0.2529,1.8355,0.0000,1.5378,0.8930,1.3535,0.8872
0.2775,0.0481,0.5226,0.0000,2.2198,1.1481,1.3155,0.5877,0.6212,0.6818,0.6765,0.0000,1.4004,0.6647,0.0483,0.0463
0.5105,0.4989,0.0407,0.0000,2.1896,0.1435,2.5285,2.2227,1.0522,0.9051,1.1901,0.0000,1.8162,0.3175,0.1139,0.1150
0.4652,0.0768,0.7145,0.0000,0.4261,0.4564,1.5389,2.3308,5.4272,0.1916,0.1720,0.0000,0.4305,0.1934,0.1809,0.1463
0.1853,0.2942,1.8468,0.0000,1.4430,2.0842,1.9765,0.9977,1.1411,1.1969,2.0640,0.0000,0.8560,0.2275,0.6291,0.1663
0.7917,0.6133,0.8116,0.0000,2.6037,1.2002,0.8538,6.8949,3.4340,0.5261,1.8840,0.0000,1.6487,0.6354,2.2515,1.3101
0.0218,0.6932,0.4624,0.0000,1.7405,1.2351,2.5404,2.3877,0.4231,3.6600,3.1655,0.0000,1.1318,1.4194,0.5460,0.4826
0.0835,0.1949,1.1513,0.0000,0.9999,1.6119,8.5706,2.9055,0.9394,0.5833,0.6544,0.0000,0.8606,0.7536,0.8993,0.4599
0.2930,0.2639,0.1834,0.0000,3.3787,0.3680,2.4065,0.9025,2.5537,2.9145,0.4989,0.0000,1.7826,0.4743,0.2263,0.1172
0.9618,0.4208,0.6851,0.0000,2.9155,1.5089,2.5431,2.9415,1.7532,0.5472,0.6815,0.0000,2.2732,0.7192,0.6279,0.5358
0.2405,0.4061,2.3736,0.0000,1.9644,1.6983,3.4780,1.6082,1.2748,0.6913,3.2448,0.0000,1.7468,0.3079,0.2210,0.1179
0.0315,0.0729,0.3800,0.0000,0.3806,3.2166,1.9034,1.2007,0.1410,1.3011,0.9790,0.0000,0.4510,0.1025,0.3720,0.1631
0.1844,0.0382,1.3636,0.0000,1.5135,0.5854,0.7001,2.6948,0.5599,0.1075,0.6557,0.0000,1.2541,1.0464,0.1883,0.5179
