0.321,0,5.596e-18,2.101e-05
0.4015,0,3.481e-16,0.0001213
0.4537,0,1.389e-14,0.000445
0.5158,0,3.33e-13,0.001469
0.5879,0,5.178e-12,0.004485
0.6458,0,5.414e-11,0.0112
0.694,0,3.897e-10,0.02345
0.7359,0,1.922e-09,0.0431
0.7679,0,7.955e-09,0.07137
0.7923,0,2.824e-08,0.11
0.8109,0,8.462e-08,0.1528
0.8261,0,2.28e-07,0.2047
0.8401,0,5.636e-07,0.2627
0.8528,0,1.236e-06,0.3232
0.864,0,2.46e-06,0.3829
0.8735,0,4.545e-06,0.4391
0.8816,0,7.899e-06,0.4902
0.8883,0,1.303e-05,0.5355
0.8943,0,2.054e-05,0.5766
0.8997,0,3.115e-05,0.6141
0.9045,0,4.561e-05,0.6473
0.9086,0,6.489e-05,0.676
0.9121,0,8.995e-05,0.7008
0.9151,0,0.0001217,0.7222
0.9178,0,0.0001614,0.7407
0.9201,0,0.0002102,0.7568
0.9221,0,0.0002691,0.7707
0.9239,0,0.0003386,0.7828
0.9254,0,0.00042,0.7926
0.9267,0,0.0005146,0.8004
0.9277,0,0.000625,0.8067
0.9285,0,0.0007578,0.8115
0.9285,0,0.0009192,0.8093
0.9273,0,0.001116,0.796
0.925,0,0.001352,0.7742
0.9225,0,0.001623,0.7491
0.9198,0,0.001929,0.7212
0.9168,0,0.002274,0.6908
0.9136,0,0.002655,0.6582
0.91,0,0.003084,0.624
0.906,0,0.003615,0.5887
0.9014,0,0.004253,0.5535
0.8963,0,0.004982,0.5191
0.8907,0,0.005809,0.4864
0.8845,0,0.006727,0.4558
0.878,0,0.007755,0.4274
0.871,0,0.008877,0.4012
0.863,0,0.01001,0.3779
0.8539,0,0.0113,0.3582
0.8436,0,0.01285,0.3423
0.8318,0,0.01472,0.3297
0.8178,0,0.01702,0.3199
0.799,0,0.02045,0.3141
0.7713,0,0.02578,0.3134
0.7245,0,0.03505,0.3207
0.6286,0,0.05379,0.3378
0.4093,0,0.09598,0.3599
0.2909,0,0.1148,0.3832
0.224,0,0.1282,0.4154
0.1809,0,0.1387,0.4538
0.1525,0,0.1461,0.4831
0.1333,0,0.151,0.5051
0.1203,0,0.1535,0.521
0.1119,0,0.1536,0.5314
0.1069,0,0.1516,0.5368
0.1046,0,0.1477,0.5376
0.1047,0,0.1421,0.5337
0.1074,0,0.1348,0.5247
0.1121,0,0.1267,0.5113
0.1188,0,0.1178,0.4933
0.1297,0,0.1073,0.4689
0.1461,0,0.09516,0.4374
0.1705,0,0.08152,0.3982
0.207,0,0.06663,0.3511
0.2582,0,0.04984,0.2946
0.319,0,0.03385,0.2398
0.3848,0,0.02127,0.1893
0.4392,0,0.01173,0.1419
0.4694,0,0.005792,0.1042
0.4752,0,0.002637,0.07655
0.4645,0,0.001118,0.05641
0.4501,0,0.0004411,0.04199
0.4262,0,0.0001662,0.03029
0.39,0,5.395e-05,0.01902
0.3452,0,1.457e-05,0.0107
0.2959,0,2.984e-06,0.005315
0.2453,0,4.207e-07,0.002261
0.1962,0,3.672e-08,0.0007958
0.1511,0,1.732e-09,0.0002223
0.1102,0,4.037e-11,4.895e-05
0.07315,0,4.778e-13,8.55e-06
