4,1,1,0,1,1,-1,1,1
18,1,1,0,-1,1,1,-1,1
50,1,-1,0,-1,1,1,-1,1
68,-1,1,0,1,1,-1,1,1
82,-1,1,0,-1,1,1,-1,1
84,-1,1,0,-1,1,-1,1,1
100,-1,-1,0,1,1,-1,1,1
114,-1,-1,0,-1,1,1,-1,1
116,-1,-1,0,-1,1,-1,1,1
