0.0698,0.0000,0.8554,3.5608,1.2957,0.9400,0.0576,2.9572,0.2942,0.0000,0.1288,0.1103,0.2152,0.3075,0.5561,1.7541
0.4243,0.0000,6.2090,2.4218,1.0656,0.6125,0.0968,2.1186,2.9142,0.0000,0.0940,0.2933,0.2558,0.3337,0.4907,1.2008
0.0715,0.0000,0.7738,1.7829,2.1645,2.2945,1.7361,0.9992,0.1230,0.0000,0.4435,0.2851,0.3955,0.6278,0.5234,0.7941
0.8283,0.0000,1.4656,1.3094,2.0859,0.4407,1.4518,1.0009,2.9199,0.0000,2.9793,1.6304,0.1865,0.6152,0.0099,0.3881
0.4438,0.0000,0.7359,0.2151,3.9523,0.4504,0.5862,1.2393,0.6038,0.0000,0.2199,0.8501,1.2924,0.7991,0.8710,0.8204
0.0156,0.0000,0.2367,0.9426,4.5748,0.8716,0.1694,0.2281,0.0615,0.0000,0.4062,0.0320,0.5141,0.3795,0.1624,0.3469
0.6417,0.0000,2.6998,0.8631,4.5690,1.0908,0.6951,2.3091,2.1091,0.0000,0.4662,0.9474,1.1761,1.2351,0.9076,0.7566
1.1862,0.0000,0.3268,0.6899,7.5116,2.3361,0.7748,0.7601,1.2900,0.0000,0.7434,1.5374,1.4050,2.0845,0.2064,0.4437
0.6716,0.0000,1.4899,0.0851,3.4974,1.4360,6.8778,0.6798,2.3536,0.0000,0.1510,0.4290,0.4046,0.8450,0.0670,0.3898
1.3748,0.0000,2.7955,0.2213,4.4191,0.8617,0.2582,1.0116,1.7140,0.0000,0.1812,0.0802,1.2963,0.8706,0.5015,0.6474
0.7756,0.0000,0.0685,0.3660,1.5263,0.6285,0.1783,0.8087,2.2272,0.0000,3.2275,2.0872,0.3864,1.2939,0.1661,0.4289
0.0925,0.0000,0.8770,0.8035,2.7215,0.8216,1.2253,0.8006,2.0268,0.0000,0.2746,0.0175,0.2759,0.7423,0.1433,0.5468
0.2677,0.0000,0.0584,1.4236,3.6296,0.6388,0.4897,0.9137,0.1823,0.0000,0.0899,0.1413,0.6996,2.1182,0.2525,0.5215
0.3188,0.0000,2.0712,0.8392,3.6649,2.3450,1.2178,0.3775,1.5075,0.0000,0.1086,2.1057,0.4266,0.4854,0.2789,0.9580
1.0561,0.0000,1.0778,0.4566,2.1573,0.1194,1.3152,0.5631,1.6535,0.0000,0.3983,0.6150,0.4855,0.3357,0.1348,0.3020
0.3540,0.0000,1.5999,4.0089,6.4010,0.5546,0.4898,4.6856,0.2432,0.0000,0.4160,0.5221,2.0013,1.9929,0.7509,2.3128
0.6218,0.0000,0.5004,1.4834,4.6133,1.0736,1.9472,0.2178,1.6612,0.0000,0.8887,0.3885,0.2331,1.3475,0.0093,0.3737
0.2940,0.0000,3.4471,1.2585,4.2998,0.2359,1.2510,2.2162,1.0969,0.0000,3.1109,3.1529,0.7997,0.8494,0.0418,0.7861
0.0671,0.0000,0.6767,0.1071,1.7183,0.6330,0.1262,1.7338,0.8959,0.0000,0.8620,0.0946,0.3772,0.6174,0.2312,1.0504
0.3354,0.0000,1.0580,0.2835,1.1656,0.4290,1.8588,1.5819,1.8629,0.0000,2.3339,0.9994,0.4760,2.6269,1.1720,0.5290
0.2400,0.0000,2.4105,0.7303,3.6001,0.6560,0.2812,3.5114,0.0610,0.0000,1.3362,3.5339,0.2184,0.2002,0.3683,1.8165
0.3348,0.0000,2.0309,0.5259,1.9864,1.1984,0.0990,2.0970,1.6491,0.0000,0.3400,1.4859,0.2750,0.4695,0.5716,1.2485
0.1402,0.0000,1.5242,0.5724,2.9705,0.1731,0.0519,0.4455,1.6122,0.0000,0.7716,1.3300,0.4698,0.1048,0.2378,0.3620
0.2484,0.0000,0.4702,0.5016,0.9222,0.9780,0.6859,0.5150,3.4069,0.0000,0.1786,1.1986,0.1153,0.5896,0.1276,0.3143
0.6008,0.0000,2.4983,1.5313,1.0520,6.1965,0.0179,0.8866,2.3374,0.0000,0.9108,0.4403,0.3074,2.7825,0.5526,0.4651
0.2122,0.0000,1.2130,0.2232,1.6844,0.9543,0.5232,1.0204,1.1553,0.0000,0.0186,2.2560,0.3893,0.5448,0.2011,0.8317
1.6369,0.0000,1.9530,0.2763,1.5954,1.4066,0.2616,1.6624,3.0169,0.0000,0.6467,0.2521,0.2060,0.3643,0.3905,0.9594
1.5737,0.0000,1.9257,0.4595,2.0497,1.3778,1.0906,3.3764,4.6301,0.0000,0.3730,2.5425,0.5729,0.7079,1.9218,1.8257
0.2095,0.0000,0.2702,1.9070,3.2879,0.7102,0.5036,3.3307,0.3016,0.0000,0.8683,0.2160,0.6611,0.3769,0.6610,1.8616
0.1681,0.0000,2.5100,1.4920,3.2213,0.9133,1.0862,1.0216,0.5874,0.0000,0.2184,2.4757,0.6365,0.3658,0.5277,0.8849
0.2063,0.0000,1.1106,0.9765,2.4188,3.4721,0.8180,0.4205,1.6040,0.0000,0.1316,0.3348,0.3319,0.5744,0.2997,0.4733
0.6572,0.0000,1.4408,1.0577,2.2898,3.0194,2.2353,3.7676,2.8292,0.0000,0.3771,1.8177,0.4968,1.0183,0.2734,1.8104
0.8979,0.0000,0.6333,0.8627,2.9001,1.2161,0.8342,0.5656,2.0650,0.0000,4.7716,0.0050,0.7891,1.6803,0.3428,0.4079
0.3203,0.0000,0.1425,0.7309,2.5046,0.1728,1.5923,0.8431,0.2165,0.0000,3.1286,0.1312,0.7969,0.7268,0.1268,0.4382
0.9388,0.0000,1.8952,0.6236,2.2359,0.0863,0.4400,1.8784,0.6962,0.0000,0.3348,0.2376,0.3179,0.3292,0.0494,0.5546
2.5594,0.0000,0.1498,0.8928,1.8401,0.1619,0.2289,2.4243,5.4953,0.0000,0.2660,2.0656,0.5159,0.6450,0.1029,0.7549
0.8156,0.0000,0.9002,1.2069,1.9876,0.3938,0.3949,1.0162,0.9605,0.0000,0.9535,1.9686,0.4624,1.3765,0.1026,0.4598
0.3524,0.0000,1.6708,0.2428,2.5089,0.4033,0.1328,0.7033,0.3380,0.0000,1.8353,0.4419,0.5803,1.4074,0.0650,0.3439
0.1282,0.0000,2.1146,0.6155,2.1429,1.1387,0.1126,1.3467,2.1346,0.0000,2.2703,1.3766,0.0665,0.1895,0.1732,0.9378
1.1504,0.0000,0.7113,1.4500,3.3737,1.3893,0.0310,1.9304,1.8187,0.0000,0.2048,0.2681,1.2003,2.4708,0.7952,1.1124
1.6046,0.0000,0.4377,0.6325,1.4680,0.6843,0.1057,1.1978,4.1320,0.0000,3.1855,0.6201,0.4872,1.3559,0.1625,0.5336
0.2889,0.0000,0.9508,0.3268,2.8386,1.4942,0.2181,0.9342,1.5658,0.0000,1.4754,0.4574,0.3918,1.8202,0.0245,0.4555
0.0425,0.0000,0.2441,0.4552,4.9880,0.4772,0.5344,1.6796,0.2515,0.0000,0.3089,0.0238,0.6608,0.8131,0.1068,0.8043
0.7912,0.0000,3.0080,0.2925,0.8969,0.4473,0.0360,3.2057,2.9390,0.0000,0.5901,0.4621,0.4211,1.1750,1.0983,0.9217
0.4125,0.0000,0.0449,1.9360,2.1339,2.4839,1.2308,4.1270,0.4790,0.0000,0.1225,0.0365,1.1758,1.9093,2.2833,2.3809
0.1028,0.0000,0.7812,0.8332,1.0946,3.6515,2.3128,2.2206,1.2149,0.0000,0.3866,0.7328,0.1851,0.3629,0.6533,1.3584
0.7444,0.0000,2.8090,0.0409,2.0160,0.7757,1.0838,1.5208,1.5408,0.0000,1.4002,2.3279,0.8237,1.6361,0.6828,0.8963
0.0262,0.0000,0.1488,0.1099,1.9010,0.5598,0.0592,0.0579,0.8963,0.0000,0.8263,0.0019,0.1990,0.9389,0.0168,0.0705
0.2441,0.0000,0.5191,1.5111,1.3725,0.2673,0.1064,1.1295,1.8717,0.0000,3.5286,0.1710,0.2005,0.1852,0.4223,0.6455
