2.3026,0.0000,0.7401,0.0349,1.0234,0.7868,1.4454,1.5579,1.0766,0.0000,3.6141,1.3166,0.7330,0.5057,0.1438,0.2197
0.2487,0.0000,0.9286,1.7785,0.6093,1.4051,0.9151,0.9520,2.0836,0.0000,0.3054,0.2482,1.0789,0.2366,0.0738,0.1128
1.2258,0.0000,1.0669,0.4053,0.5055,0.5789,4.1620,2.8128,0.7777,0.0000,0.6629,1.2512,0.3936,0.3076,0.0096,0.0485
0.3816,0.0000,1.2840,2.0324,1.3468,2.7714,2.3975,1.7366,2.3190,0.0000,2.6757,0.3265,1.2908,0.2987,0.6496,0.3147
0.3028,0.0000,0.1015,0.9468,0.8695,1.7741,2.7140,1.4829,0.5658,0.0000,1.0297,1.2108,0.7919,0.1443,0.1623,0.1726
1.2913,0.0000,0.9084,1.5042,1.4522,0.8785,1.0594,0.4647,2.5610,0.0000,0.6091,1.2405,1.0480,0.8226,0.1885,0.1372
0.3789,0.0000,3.1447,3.4693,0.4695,1.5917,3.8048,0.8554,2.1775,0.0000,0.2319,2.2948,0.6385,0.2295,0.4112,0.1428
1.4971,0.0000,0.3968,0.1491,0.9097,0.4903,2.3349,5.3831,1.1105,0.0000,0.5502,0.2874,1.2404,0.0671,0.3018,0.1994
2.0921,0.0000,0.1244,0.4195,0.8328,1.2250,1.8875,4.1980,2.3296,0.0000,0.7454,2.1078,1.2317,0.2581,0.2632,0.2741
4.0485,0.0000,2.5050,0.3303,1.0236,3.1705,4.0713,4.4886,1.9509,0.0000,0.7181,0.4902,1.2131,0.4550,0.5767,0.3877
0.5233,0.0000,0.0367,0.6459,2.6722,0.3592,2.4028,2.1650,0.5820,0.0000,0.3107,0.9711,2.5074,0.0206,0.1329,0.0681
0.8942,0.0000,0.1487,4.3461,1.0477,4.6230,2.2299,0.8508,1.7857,0.0000,0.5473,1.0659,1.8038,0.5675,0.1401,0.1541
1.7607,0.0000,0.8296,0.8691,0.1277,0.8840,3.9334,1.3718,1.1433,0.0000,0.9984,1.0730,0.7163,0.2127,0.2309,0.1459
1.6094,0.0000,1.8324,1.4630,0.6445,2.0142,1.9167,2.0075,0.7824,0.0000,0.0816,0.1975,2.0891,0.0157,0.1140,0.0436
0.8825,0.0000,0.8214,0.2594,0.8667,0.5384,3.6648,2.1485,1.8961,0.0000,2.6221,0.3760,1.7728,0.8042,0.3807,0.3949
1.3432,0.0000,0.1553,1.2252,0.4038,1.4008,1.8531,2.1599,1.3162,0.0000,1.4852,1.8663,0.9180,0.2080,0.0720,0.1266
1.2155,0.0000,0.3802,0.0767,0.1292,1.0128,1.5339,2.5363,2.6718,0.0000,0.5166,0.0129,0.2730,0.1714,0.0693,0.1168
2.1660,0.0000,1.9585,0.8506,3.5938,0.5655,3.0814,1.4977,1.5044,0.0000,0.5416,1.8740,2.1005,1.1411,0.2276,0.1744
0.7847,0.0000,0.8658,0.8781,0.9943,0.4455,1.4312,1.8699,1.8277,0.0000,0.0145,2.5102,1.4036,0.6045,0.2696,0.3749
0.4107,0.0000,1.1695,1.0675,0.6337,2.5614,0.7442,2.2484,2.4505,0.0000,0.7649,0.0640,0.8911,0.1337,0.1233,0.1629
0.0644,0.0000,3.5175,0.4395,1.7872,1.3846,2.4417,1.2017,1.0516,0.0000,1.8939,0.5552,1.4847,0.2096,0.3184,0.2138
4.9654,0.0000,0.4643,0.3481,0.4196,0.1989,1.4759,1.4296,1.9530,0.0000,0.9012,0.5533,0.4905,0.1898,0.3405,0.1870
