0,0.128514,1.5480707,0.116272375
100,0.12601893,1.5430882,1.002268
200,0.08633224,1.5392356,0.1582216
300,0.03521905,1.4522457,0.022066748
400,0.0026047505,1.3438259,0.84870636
500,0.00029848324,1.3315457,0.21262768
600,0.00031536567,1.314946,0.002520504
700,2.0967127e-05,1.221696,1.0730553
800,0.0010011017,0.99167347,0.012587143
900,0.00056037353,0.7530419,0.068675004
1000,0.00044218198,0.57999486,0.04879083
1100,0.00023310416,0.44810206,0.030555464
1200,0.0037971688,0.36363533,0.0540941
1300,0.003546956,0.30607077,0.072634704
1400,0.0025036691,0.25719583,0.04620416
1500,0.00048660964,0.21809451,0.012378885
1600,0.0028259298,0.2020766,0.06688943
1700,0.00077372364,0.16725942,0.1614613
1800,0.00020042219,0.15434168,0.1156528
1900,0.005943248,0.14265586,0.009924461
2000,0.00017411052,0.13673533,0.016955841
