0.1091,-0.0649
0.8081,0.8246
-0.6748,-0.1635
0.0842,-0.1520
0.0063,-0.0085
0.0458,0.0382
-0.1335,0.0962
0.1260,-0.0533
-0.0123,0.1084
-0.1707,-0.1079
1.2993,-1.0442
-0.6462,-0.1371
0.6081,0.8674
-0.7542,0.2429
-0.1736,-0.8409
0.4455,1.1108
