0.2966,0.3011,0.3041,0.3061,0.3074,0.3083,0.3088,0.3092,0.3094,0.3095,0.3096,0.3096,0.3096,0.3096,0.3096,0.3096,0.3095,0.3095,0.3095,0.3094,0.3094,0.3094,0.3093,0.3093,0.3093,0.3093,0.3092,0.3092,0.3092,0.3092,0.3092,0.3092,0.3092,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3063,0.3039,0.3018,0.3001,0.2986,0.2974,0.2963,0.2954,0.2947,0.2940,0.2935,0.2931,0.2927,0.2924,0.2921,0.2919,0.2917,0.2915,0.2914,0.2913,0.2912,0.2912,0.2911,0.2910,0.2910,0.2910,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909,0.2909
0.2966,0.3011,0.3041,0.3061,0.3074,0.3083,0.3088,0.3092,0.3094,0.3095,0.3096,0.3096,0.3096,0.3096,0.3096,0.3096,0.3095,0.3095,0.3095,0.3094,0.3094,0.3094,0.3093,0.3093,0.3093,0.3093,0.3092,0.3092,0.3092,0.3092,0.3092,0.3092,0.3092,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091
0.2966,0.3011,0.3041,0.3061,0.3074,0.3083,0.3088,0.3092,0.3094,0.3095,0.3096,0.3096,0.3096,0.3096,0.3096,0.3096,0.3095,0.3095,0.3095,0.3094,0.3094,0.3094,0.3093,0.3093,0.3093,0.3093,0.3092,0.3092,0.3092,0.3092,0.3092,0.3092,0.3092,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3222,0.3308,0.3364,0.3400,0.3423,0.3437,0.3445,0.3450,0.3452,0.3453,0.3453,0.3452,0.3451,0.3450,0.3449,0.3447,0.3446,0.3445,0.3444,0.3443,0.3442,0.3442,0.3441,0.3441,0.3440,0.3440,0.3439,0.3439,0.3439,0.3438,0.3438,0.3438,0.3438,0.3437,0.3437,0.3437,0.3437,0.3437,0.3437,0.3437,0.3437,0.3437,0.3437,0.3437,0.3437,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436
0.2966,0.3011,0.3041,0.3061,0.3074,0.3083,0.3088,0.3092,0.3094,0.3095,0.3096,0.3096,0.3096,0.3096,0.3096,0.3096,0.3095,0.3095,0.3095,0.3094,0.3094,0.3094,0.3093,0.3093,0.3093,0.3093,0.3092,0.3092,0.3092,0.3092,0.3092,0.3092,0.3092,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3357,0.3534,0.3651,0.3724,0.3769,0.3796,0.3811,0.3820,0.3823,0.3824,0.3823,0.3821,0.3818,0.3815,0.3813,0.3810,0.3808,0.3805,0.3803,0.3802,0.3800,0.3799,0.3797,0.3796,0.3795,0.3794,0.3793,0.3793,0.3792,0.3791,0.3791,0.3791,0.3790,0.3790,0.3790,0.3789,0.3789,0.3789,0.3789,0.3789,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787,0.3787
0.2966,0.3011,0.3041,0.3061,0.3074,0.3083,0.3088,0.3092,0.3094,0.3095,0.3096,0.3096,0.3096,0.3096,0.3096,0.3096,0.3095,0.3095,0.3095,0.3094,0.3094,0.3094,0.3093,0.3093,0.3093,0.3093,0.3092,0.3092,0.3092,0.3092,0.3092,0.3092,0.3092,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3481,0.3751,0.3931,0.4046,0.4116,0.4157,0.4181,0.4192,0.4197,0.4198,0.4196,0.4192,0.4188,0.4184,0.4180,0.4175,0.4172,0.4168,0.4165,0.4162,0.4160,0.4157,0.4155,0.4154,0.4152,0.4151,0.4150,0.4148,0.4148,0.4147,0.4146,0.4145,0.4145,0.4144,0.4144,0.4143,0.4143,0.4143,0.4143,0.4142,0.4142,0.4142,0.4142,0.4142,0.4142,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141
0.2966,0.3011,0.3041,0.3061,0.3074,0.3083,0.3088,0.3092,0.3094,0.3095,0.3096,0.3096,0.3096,0.3096,0.3096,0.3096,0.3095,0.3095,0.3095,0.3094,0.3094,0.3094,0.3093,0.3093,0.3093,0.3093,0.3092,0.3092,0.3092,0.3092,0.3092,0.3092,0.3092,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3582,0.3941,0.4189,0.4354,0.4455,0.4515,0.4549,0.4566,0.4573,0.4574,0.4571,0.4566,0.4561,0.4555,0.4549,0.4543,0.4538,0.4533,0.4529,0.4525,0.4521,0.4518,0.4516,0.4513,0.4511,0.4509,0.4507,0.4506,0.4505,0.4504,0.4503,0.4502,0.4501,0.4500,0.4500,0.4499,0.4499,0.4498,0.4498,0.4497,0.4497,0.4497,0.4497,0.4497,0.4496,0.4496,0.4496,0.4496,0.4496,0.4496,0.4496,0.4496,0.4496,0.4496,0.4496,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495,0.4495
0.2966,0.3011,0.3041,0.3061,0.3074,0.3083,0.3088,0.3092,0.3094,0.3095,0.3096,0.3096,0.3096,0.3096,0.3096,0.3096,0.3095,0.3095,0.3095,0.3094,0.3094,0.3094,0.3093,0.3093,0.3093,0.3093,0.3092,0.3092,0.3092,0.3092,0.3092,0.3092,0.3092,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3655,0.4092,0.4412,0.4633,0.4776,0.4862,0.4912,0.4938,0.4949,0.4951,0.4949,0.4943,0.4936,0.4928,0.4921,0.4913,0.4906,0.4900,0.4894,0.4889,0.4885,0.4881,0.4877,0.4874,0.4871,0.4869,0.4867,0.4865,0.4863,0.4861,0.4860,0.4859,0.4858,0.4857,0.4856,0.4856,0.4855,0.4854,0.4854,0.4854,0.4853,0.4853,0.4853,0.4852,0.4852,0.4852,0.4852,0.4852,0.4851,0.4851,0.4851,0.4851,0.4851,0.4851,0.4851,0.4851,0.4851,0.4851,0.4851,0.4851,0.4851,0.4851,0.4851,0.4851,0.4851,0.4851,0.4851,0.4851,0.4851,0.4851,0.4851,0.4851,0.4851,0.4851,0.4851,0.4851,0.4851,0.4851,0.4850,0.4850,0.4850,0.4850,0.4850,0.4850,0.4850,0.4850,0.4850,0.4850,0.4850,0.4850,0.4850,0.4850,0.4850,0.4850,0.4850,0.4850,0.4850,0.4850,0.4850,0.4850,0.4850,0.4850,0.4850,0.4850,0.4850,0.4850,0.4850,0.4850,0.4850,0.4850
0.2966,0.3011,0.3041,0.3061,0.3074,0.3083,0.3088,0.3092,0.3094,0.3095,0.3096,0.3096,0.3096,0.3096,0.3096,0.3096,0.3095,0.3095,0.3095,0.3094,0.3094,0.3094,0.3093,0.3093,0.3093,0.3093,0.3092,0.3092,0.3092,0.3092,0.3092,0.3092,0.3092,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3702,0.4202,0.4589,0.4872,0.5066,0.5189,0.5262,0.5303,0.5322,0.5329,0.5327,0.5321,0.5313,0.5304,0.5295,0.5286,0.5277,0.5269,0.5262,0.5256,0.5250,0.5245,0.5240,0.5236,0.5233,0.5229,0.5227,0.5224,0.5222,0.5220,0.5218,0.5217,0.5216,0.5214,0.5213,0.5213,0.5212,0.5211,0.5210,0.5210,0.5209,0.5209,0.5209,0.5208,0.5208,0.5208,0.5208,0.5207,0.5207,0.5207,0.5207,0.5207,0.5207,0.5207,0.5207,0.5207,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206
0.2966,0.3011,0.3041,0.3061,0.3074,0.3083,0.3088,0.3092,0.3094,0.3095,0.3096,0.3096,0.3096,0.3096,0.3096,0.3096,0.3095,0.3095,0.3095,0.3094,0.3094,0.3094,0.3093,0.3093,0.3093,0.3093,0.3092,0.3092,0.3092,0.3092,0.3092,0.3092,0.3092,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3730,0.4275,0.4719,0.5062,0.5314,0.5484,0.5592,0.5655,0.5688,0.5703,0.5706,0.5701,0.5693,0.5683,0.5672,0.5661,0.5651,0.5641,0.5632,0.5624,0.5617,0.5610,0.5604,0.5599,0.5595,0.5591,0.5587,0.5584,0.5581,0.5579,0.5577,0.5575,0.5573,0.5572,0.5571,0.5569,0.5568,0.5568,0.5567,0.5566,0.5566,0.5565,0.5565,0.5564,0.5564,0.5564,0.5563,0.5563,0.5563,0.5563,0.5562,0.5562,0.5562,0.5562,0.5562,0.5562,0.5562,0.5562,0.5562,0.5562,0.5562,0.5562,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561,0.5561
0.2966,0.3011,0.3041,0.3061,0.3074,0.3083,0.3088,0.3092,0.3094,0.3095,0.3096,0.3096,0.3096,0.3096,0.3096,0.3096,0.3095,0.3095,0.3095,0.3094,0.3094,0.3094,0.3093,0.3093,0.3093,0.3093,0.3092,0.3092,0.3092,0.3092,0.3092,0.3092,0.3092,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3747,0.4321,0.4807,0.5202,0.5508,0.5734,0.5886,0.5982,0.6039,0.6068,0.6079,0.6079,0.6072,0.6062,0.6050,0.6038,0.6026,0.6014,0.6004,0.5994,0.5985,0.5977,0.5970,0.5963,0.5958,0.5953,0.5948,0.5944,0.5941,0.5938,0.5935,0.5933,0.5931,0.5929,0.5927,0.5926,0.5925,0.5924,0.5923,0.5922,0.5921,0.5920,0.5920,0.5919,0.5919,0.5918,0.5918,0.5918,0.5918,0.5917,0.5917,0.5917,0.5917,0.5917,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916,0.5916
