1.8383,0.1712,0.0000,0.9131,2.5532,2.1907,0.4159,1.5692,3.8417,0.4141,0.0000,0.4654,0.4271,0.7147,0.6661,1.1676
0.1818,1.0559,0.0000,0.3417,3.8730,1.6263,0.4580,3.8931,1.0638,1.8737,0.0000,0.0915,0.2876,0.2305,0.4630,2.6320
0.2486,0.1310,0.0000,0.2694,2.1694,2.4626,0.1077,1.2580,0.7260,0.4251,0.0000,0.1264,0.3194,1.8073,0.3363,0.8375
0.0953,0.0731,0.0000,0.5000,1.5874,0.7661,1.0544,1.2875,0.0514,0.6543,0.0000,0.0769,0.2022,0.6744,0.1087,0.6935
0.0828,0.0161,0.0000,1.2336,1.3916,0.3598,1.6534,0.6931,1.2419,0.1490,0.0000,1.0189,0.3178,0.3130,0.1946,0.4939
0.8409,0.0239,0.0000,0.0213,3.1131,3.8703,2.1931,0.7727,0.3480,0.6187,0.0000,0.7548,0.4085,3.5135,0.0627,0.3989
0.4429,0.1204,0.0000,1.4972,3.4954,1.5027,1.9909,1.5855,0.3436,1.8798,0.0000,0.0295,0.3442,1.0804,0.2454,1.0044
0.5776,0.1958,0.0000,0.0486,3.7665,1.3203,3.8442,1.6541,1.9351,0.7381,0.0000,0.3730,0.5304,0.7271,0.6167,0.9799
0.0714,0.0824,0.0000,0.3836,3.0156,2.7746,0.0759,4.2951,1.3725,0.5862,0.0000,1.1904,0.1440,0.6344,0.1982,2.6068
0.0362,0.0453,0.0000,0.5338,5.9850,0.5388,0.9244,0.3502,0.0395,0.8967,0.0000,1.1062,0.4017,0.2731,0.1502,0.2677
