-4.33,5.05,-0.4921,-0.6532,2.315,0.2973,0.02032,0.359,5.89,-1.731
0.9602,-7.646,0.07819,-0.09493,-10.55,2.025,-0.02717,2.692,-6.377,-2.6
0.04385,-0.2292,0.0225,0.07469,0.3231,0.2828,0.0001304,0.0867,0.4014,-0.001552
0.1937,0.2384,-0.008189,0.01931,0.254,-0.5654,0.0007261,0.2999,-0.8568,0.3235
-3.45,0.614,0.1155,-0.5993,1.971,-5.98,-0.003423,2.352,-0.1815,-0.707
4.266,8.165,-0.5685,0.6165,-6.477,9.174,0.02577,-9.276,-4.553,-15.29
0.007047,0.04097,0.001684,-0.001297,0.04123,-0.01222,-0.0001559,0.03617,-0.001159,0.002912
1.785,7.835,-1.492,-1.282,6.305,-28.21,-0.04453,0.006722,-0.02578,3.347
-0.09075,0.6188,0.1058,0.3944,-0.2765,2.237,0.004839,0.3315,0.2436,-1.34
-2.804,1.112,0.1498,0.08963,2.635,2.629,0.01605,0.9844,4.376,-2.707
4.007,-0.04458,0.3323,0.3773,-0.01552,1.19,0.00318,1.505,-0.2779,0.9969
3.098,5.475,0.1534,0.3514,1.968,2.808,0.01371,-0.1048,-0.2876,-1.636
0.4036,0.09979,-0.1949,-0.08457,-0.0997,0.2275,-0.003186,-0.6512,-0.204,-0.1145
0.0074,0.1127,-0.03603,-0.07006,-0.09881,0.4706,-0.001195,-0.3178,-0.2002,-0.06193
2.418,5.513,-0.279,0.07485,2.461,3.597,-0.004679,-20.01,5.067,4.026
2.786,-11.72,0.1377,0.04875,-3.967,4.132,0.001071,5.9,2.241,0.3576
-0.07979,0.01726,6.297e-05,0.0002473,0.0002006,0.07519,5.9e-05,0.008062,0.01811,-0.05984
-7.827,-5.763,-1.08,-1.33,0.707,-13.47,-0.07308,5.034,-2.48,-1.416
-0.02338,-0.7912,0.02694,-0.08536,-0.1045,0.7099,-0.01681,0.1903,1.902,-0.2149
6.332,-5.185,0.5852,0.6497,-5.08,2.852,-0.002816,-2.585,-0.8829,4.429
