0.7893,-2.053,-0.9632,-2.957,1.42,2.521,-1.272,-1.296,1.582,1.34
1.793,0.01975,-0.07952,0.3692,-0.4802,0.1523,-0.7424,1.19,-2.296,-0.7118
-7.965,3.152,-6.565,1.642,0.5469,-23.53,-4.719,-3.904,5.548,-0.6151
0.6425,-0.1032,0.08568,-0.2896,-0.4048,-1.115,-1.03,0.2193,0.9467,1.656
1.912,-0.8845,0.9321,1.402,-1.397,4.45,6.885,-5.101,-0.3199,-0.5427
-1.389,-4.517,-2.528,-1.451,-0.9672,-2.865,-4.551,1.647,-1.365,-2.966
1.104,-1.584,-0.3246,-0.3865,-0.4404,-0.3594,0.543,-1.02,-1.02,0.7344
-0.9617,3.563,1.326,-4.433,-1.785,-2.114,1.512,-2.678,7.789,1.024
1.339,-0.8987,0.2329,-0.08101,1.246,1.46,-0.2539,0.645,-0.374,0.6492
-1.671,-3.205,5.984,-0.2303,-12.78,0.9285,1.944,0.9603,1.236,-3.752
-0.3814,-2.098,0.6161,-0.2589,-0.6763,1.994,-1.645,0.8805,-0.2577,0.1766
-1.085,-2.471,0.4818,-0.7592,-2.269,0.5188,-4.55,0.7442,0.002677,-1.348
1.091,0.9679,7.841,-0.4982,-5.36,-0.6229,-1.647,7.53,-0.5134,-1.344
-0.1888,-0.8693,0.2864,1.938,-0.4014,0.4245,1.415,0.09913,-0.5665,-0.3424
-1.08,-4.566,-4.919,0.1111,5.11,-0.8262,1.823,-9.198,-0.2426,3.259
-0.5475,-1.018,-5.385,-0.06203,5.962,-0.856,1.82,0.8485,-0.3417,2.884
1.347,-0.3671,-1.403,-0.9115,1.003,1.71,2.65,1.749,-3.449,3
2.648,-2.657,-1.227,-0.9737,2.601,1.129,-3.432,2.964,-3.21,3.382
-1.246,-4.281,-0.9037,3.709,0.5188,-0.5624,1.121,-3.512,4.514,-3.378
-0.93,-4.376,0.9097,-0.3998,-1.489,4.856,-1.385,2.255,-1.445,3.586
