-0.5883,2.475,-2.374,0.07639,-0.2214,1.727,-4.424,-4.504,1.436,4.232
10.29,-2.001,0.1444,-0.2996,1.009,-5.782,2.988,4.647,-3.166,-0.5945
-1.03,-1.638,-0.352,0.2126,0.4591,-0.4783,0.9351,1.904,1.804,-0.1131
-0.1936,-0.1119,0.09031,0.134,-0.01023,-0.345,0.1767,-0.3564,-0.101,-0.03391
0.1833,0.2131,-0.3062,0.0004716,-0.0143,-0.1982,-0.5838,-0.08702,0.06709,-0.1738
4.095,-1.994,-0.1248,0.08209,0.8368,-0.6911,-1.305,10.51,-2.677,-1.147
0.3705,5.873,-0.309,0.3693,0.4623,6.433,-3.494,4.73,1.196,-4.042
-0.2889,5.505,3.003,-0.01648,-0.2658,-9.33,6.818,-0.0269,2.446,2.673
2.297,0.3007,-0.6041,-0.007503,-0.3075,1.336,-1.706,-3.142,-0.5338,-0.1591
5.57,0.5581,-0.9043,0.0331,1.261,-2.287,-0.2701,12.68,-1.872,-0.1695
9.699,-0.1555,-6.966,0.01641,0.08717,0.05036,-15.82,5.744,0.09854,-0.1087
-0.4059,6.113,-0.9962,-0.001023,0.004633,-0.02828,-1.557,0.3248,-4.637,5.286
1.916,0.3754,0.2835,-0.03804,-0.09762,-2.461,6.343,0.5825,-1.604,-0.3691
0.1243,-0.3904,0.2723,-0.02536,0.02732,-0.6159,0.6129,0.4271,-0.05545,0.05454
0.1887,-0.1513,-0.1676,-0.008536,-0.4172,-0.3457,-0.02483,-0.6336,0.1593,-0.06757
-4.092,6.095,-1.116,-1.153,-0.1789,8.357,-5.985,2.358,1.591,2.823
3.369,0.07237,2.013,-0.04803,-0.1152,-0.4402,-2.592,0.3676,-0.09343,-5.27
2.839,-2.982,-1.813,0.1434,0.605,-5.066,-5.257,7.347,1.824,0.05844
-0.5292,1.392,0.4922,-0.01756,-0.06216,0.3276,1.246,-0.2304,-0.151,0.2818
-0.8531,1.342,-1.718,-0.1477,0.04084,0.543,13.82,-0.4306,-9.078,14.08
