-4.089,0.7045,0.4624,8.112,8.559,0.09416,10.73,1.415,-0.8314,-2.808
-3.973,1.267,-3.617,-1.417,1.516,-0.1552,1.387,-0.4893,-0.4366,1.111
0.2344,-2.047,-0.2176,-3.554,0.7606,-0.1163,0.0323,-2.227,-1.138,0.02178
-1.194,-2.99,-0.9186,-0.3454,-1.052,-0.03282,-0.7498,-4.748,-1.752,-0.3148
6.522,-3.472,-1.973,-0.5179,-6.01,-0.2251,-0.8749,0.09274,-1.357,-0.8417
-0.2241,0.01877,-0.8339,-0.03328,0.4237,-0.05768,0.3488,0.08607,-0.2271,0.02268
7.545,-6.094,4.597,-0.6415,-9.805,-0.167,-10.69,-0.1213,4.153,0.08485
-1.793,2.002,0.8786,-0.02476,0.5322,0.07372,-0.4288,0.4554,-0.6674,1.013
-3.455,-0.9967,-6.853,-2.349,-5.834,-0.7132,4.396,-0.02575,-2.47,-1.744
-0.1769,-0.3332,-2.046,0.08733,-1.413,-0.06812,0.03287,0.1047,0.04754,-0.8791
-12.49,6.636,4.556,0.09032,3.501,0.1165,0.09431,0.622,-0.06669,0.7916
2.089,0.1758,-4.641,-0.09503,0.0496,-0.4931,0.3598,0.6947,1.3,-1.608
-2.07,-4.248,-13.05,-2.917,-0.7711,-6.001,0.6649,-4.583,-0.6389,-5.851
3.912,-3.553,-0.9907,6.128,-4.793,-3.998,0.3153,-0.4692,5.611,-1.221
-0.591,-2.511,5.914,1.035,0.6066,0.004706,-0.7407,0.05568,-0.1704,-0.6042
-0.07783,-0.5163,-1.456,-0.06258,-0.4051,-0.174,0.1034,-0.09703,0.07355,-0.149
-2.639,-0.8857,-4.125,5.006,-1.037,-0.1556,7.84,-3.082,-0.846,0.05303
0.2604,0.818,0.09222,0.4636,-0.2735,0.01877,0.1973,0.6371,0.223,0.3022
5.213,1.869,6.029,0.3263,-0.6779,0.02024,-2.837,0.8964,4.502,0.05761
0.08352,-0.6791,-1.62,-0.4956,-2.498,-0.5035,0.243,-0.8298,-0.8159,-0.2745
