-9.492,2.712,4.531,-0.4976,-0.3195,4.282,1.212,3.157,2.119,-0.582
6.158,1.927,-0.3033,0.5229,0.9354,-1.266,5.751,0.2175,-0.3317,-4.858
0.5928,-0.155,-0.1783,0.3102,-0.1092,0.3057,-0.1032,-0.986,-0.9995,0.231
1.116,-1.107,-5.771,-3.644,-0.8136,-5.849,-1.391,-11.2,-2.284,1.113
-0.007246,1.303,-0.2421,-0.3669,-8.959,0.4755,2.193,-1.206,0.3844,1.59
2.448,-1.157,-2.612,2.194,0.1471,-2.18,-0.9203,-0.7197,-0.4021,-1.217
0.1389,3.126,0.1561,-0.2163,0.3235,-0.4293,4.703,0.2016,0.1214,-3.922
1.575,0.009869,0.734,0.7525,-0.2374,2.911,-0.03649,-0.3629,-1.193,1.249
0.2968,-0.5596,0.3201,1.975,0.282,-0.184,-0.6966,2.901,-0.4685,-0.4849
0.3687,0.1626,1.655,-0.3604,-0.09608,1.071,-0.05171,0.1336,-0.2876,0.03855
3.921,0.2297,1.109,1.078,1.973,1.412,0.3249,1.123,-1.321,-0.48
1.147,0.6415,-0.2648,-0.8115,0.9872,-1.066,-0.1739,-0.3124,-0.3322,0.8574
0.1661,-1.568,0.5459,1.69,0.2675,-1.747,-1.433,0.2511,-1.445,-3.255
-1.481,-0.9672,3.884,2.673,-0.4069,3.444,-0.46,1.383,-1.102,-1.269
2.332,-0.1218,-0.0279,-0.1401,6.394,-1.617,0.6101,0.1709,-0.8198,-0.8057
0.206,-0.9026,-1.29,2.022,-0.1399,1.991,-0.3989,-2.444,0.2678,-1.19
1.409,8.738,0.4003,-0.08216,3.259,-0.5973,7.598,0.7084,0.04718,-1.2
-3.541,-1.463,1.426,0.006186,-2.923,-2.77,-1.996,-6.124,-6.073,-1.447
-0.5682,-0.2527,-0.8175,-1.416,-0.7854,-0.153,-0.6341,-2.997,-0.8888,0.101
-0.6629,-0.389,-0.1581,-0.3521,-0.3542,-0.8359,-0.03513,-1.379,-0.482,-2.399
