-3.883,1.277,-4.134,0.2364,9.354,-0.6962,-1.895,2.631,-1.456,0.2718
-1.123,-1.255,0.7666,-0.02308,2.387,-0.8805,-1.317,-1.128,-0.7133,-2.857
-5.016,4.727,-3.483,-0.2394,0.9365,-3.328,7.675,-1.398,0.2322,1.229
0.6677,0.029,0.5472,-0.2296,-0.1599,0.07795,0.1458,-0.2229,-0.281,0.02687
7.872,-3.064,8.572,-0.4154,-0.421,0.66,-2.836,-2.699,-2.683,-4.903
0.5273,0.2044,0.08807,-0.074,1.706,-0.07555,0.6451,-3.671,-2.163,-0.7276
-6.76,-0.8031,1.731,0.3499,0.1814,-1.427,-3.264,5.207,8.856,-0.2545
5.15,0.03484,-1.21,-0.04088,-0.9949,0.3973,0.8807,-0.4671,-1.261,4.118
4.733,5.462,1.1,0.02136,-0.7803,2.568,3.325,0.5014,-2.313,5.68
0.1564,-3.121,1.198,0.0408,-1.142,-0.7186,-3.261,2.614,-0.163,-7.305
-1.876,-3.16,9.996,-0.1429,1.205,-0.9924,-7.207,0.645,-5.925,-10.67
-2.469,6.432,-0.05205,-0.06191,-0.618,2.081,5.092,-0.3339,-2.272,-0.007766
-9.038,1.08,8.197,0.08955,-1.733,-2.046,-0.1136,-0.6926,3.682,2.525
0.3419,-0.4708,0.1166,-0.476,0.1835,-0.1726,-0.3197,-0.1319,-0.5142,-0.2558
0.2328,2.52,-0.8061,-0.1896,5.274,0.2607,2.544,-7.472,-7.019,-3.937
-0.6826,1.496,-1.935,-0.06345,-0.2069,0.7225,1.544,-0.2639,-1.479,-1.606
0.4089,0.7903,2.999,-0.2447,-0.9279,-0.403,-0.6787,-0.8345,-0.1403,2.322
-0.7798,-3.022,-0.7041,-0.6375,8.681,-0.5447,-6.133,4.039,-2.802,-2.699
-0.1915,-0.6672,-0.5356,0.009985,-1.116,-0.8863,0.3949,1.333,2.067,2.293
3.927,-2.001,-10.19,0.1393,-0.9793,1.576,4.179,1.366,5.021,1.274
