1.367,-0.3498,-0.2082,-0.4359,1.371,3.456,2.766,0.2009,-3.04,-0.3679
-6.913,-5.958,0.109,-5.644,-0.331,-2.726,-1.274,-5.295,4.173,3.851
-1.153,-0.7342,-0.0004003,0.1333,0.5456,-0.485,0.4078,0.0551,-0.006408,0.3567
-2.636,-0.4098,0.4326,-8.238,-2.589,-6.408,-1.814,-2.228,-1.008,0.8011
-0.7788,0.4651,0.7555,-0.7397,-0.9444,-1.305,-0.06828,0.926,-0.2626,1.089
5.093,-2.551,0.3448,-2.658,-2.631,3.58,-1.87,-5.43,0.7609,0.3813
2.394,4.3,0.1222,0.51,-0.799,-0.7835,-0.02338,-0.3445,-2.338,-0.4407
2.751,-4.196,0.2348,-6.125,-4.762,1.062,-0.9965,-6.532,-0.9332,0.601
0.6021,2.172,-1.942,0.1273,0.7428,2.996,-1.028,1.392,-1.729,-1.522
0.6817,-2.024,-0.06092,0.2512,3.659,0.8718,0.5785,-3.523,1.215,-0.9868
13.67,2.1,-1.786,17.12,8.067,1.497,-4.263,4.28,-3.149,-6.087
1.583,3.92,-0.1091,1.563,0.9037,-1.129,0.3797,-0.5907,-3.434,-0.456
-0.3187,0.1146,0.1385,-0.3554,-0.08574,-0.3511,0.02603,-0.2144,-0.4808,0.5614
-0.1249,1.018,-0.1318,-2.349,-2.72,-0.5334,0.5724,1.899,-0.5869,-0.07324
1.79,-1.271,0.05787,-1.965,-1.215,-0.2437,-0.4693,-3.805,-0.2811,0.2917
0.6717,-3.693,-0.317,5.002,0.1021,6.407,0.8113,4.535,0.04193,-0.8699
-0.7763,0.6129,-0.05467,-1.684,-0.18,-1.477,-2.047,0.271,0.1631,-0.2939
-2.185,-1.227,-0.5172,1.808,2.101,0.101,1.34,0.8194,-2.157,-3.651
-1.379,0.0116,-0.6693,-0.9646,-0.1965,2.121,-0.2234,0.9839,0.7688,-1.075
-0.4897,1.137,0.4886,-0.927,-1.1,-0.4653,0.03206,-1.688,1.556,2.294
