-0.6005,-0.4584,-11.34,6.194,-1.034,-0.04118,-1.611,2.233,-3.449,-0.4776
3.513,-2.269,-8.028,-0.7061,-0.9917,-0.2653,-7.893,0.2469,-2.325,0.5173
-0.2482,3.862,-4.543,2.484,-1.49,-0.8856,-6.166,-0.9361,4.653,3.52
1.672,-3.986,0.5372,-1.464,-0.2106,-0.3445,0.8714,-0.7098,0.3928,1.25
-0.1815,-0.5813,0.7978,-0.1229,-0.103,-0.6466,-0.2227,0.1145,-0.06357,-1.118
-0.1996,-0.1514,0.6101,0.1409,-0.4379,-0.9283,-1.055,0.03399,0.1206,-0.6066
0.1147,-0.43,-2.337,0.8864,-0.3626,-0.3296,-1.181,1.148,-2.808,0.2981
-6.152,-1.518,-12.46,-4.572,1.13,-0.2343,12.65,-1.625,3.014,-8.325
6.265,-0.3512,9.909,-20.71,-0.3926,0.2921,6.082,-5.156,1.567,4.665
2.482,-3.897,-14.91,5.633,-1.874,-0.4362,-7.851,-1.116,-9.763,-0.7922
2.621,-0.546,-1.555,-0.2075,-0.3379,0.002117,0.37,-0.3095,-3.325,0.5547
-0.2321,1.206,1.581,4.153,0.186,-0.9248,-0.6046,-0.5241,3.256,-0.3114
0.5484,-2.718,-2.069,1.928,-0.2818,-1.854,-2.487,-3.131,1.154,-3.407
-1.08,-2.818,3.81,-1.138,0.01835,-0.3408,0.01543,5.422,0.1361,-3.579
-0.1218,1.69,-3.858,-0.1373,-1.932,0.2345,-2.484,-0.603,0.3698,0.941
-0.06797,0.1498,-0.2204,0.1496,-0.3047,-0.3048,-0.4786,0.08597,0.2818,-0.1217
-0.3117,1.57,-1.087,0.1723,1.531,0.2444,1.984,-0.05821,1.069,0.6072
-2.496,-2.713,6.979,4.308,-0.09979,-0.7288,-0.3305,0.9115,-0.8695,-5.663
-2.303,1.439,0.8734,-0.01012,-0.2281,-0.5164,0.841,-0.1544,5.753,1.068
-0.2297,3.697,-0.2945,0.9622,-2.192,0.08864,0.4922,-0.4046,-0.4275,3.291
