-2.164,-1.946,-0.8858,-3.265,0.1438,-3.143,5.421,-0.7335,-0.2341,-1.95
-0.03707,0.3811,0.1687,-0.6788,1.085,0.05181,0.3443,0.62,0.0002946,0.5099
2.371,0.7982,-0.3697,-0.4923,1.245,0.3249,0.722,-0.4363,-0.0003493,0.2757
-1.098,0.2372,-0.08123,0.01797,0.2531,0.3389,2.329,1.189,-0.01369,0.3947
0.9893,2.013,2.346,4.498,-0.6151,0.2743,-6.712,0.0747,1.361,-0.418
4.426,0.1582,-0.3147,-0.3709,-2.086,-0.5805,2.175,-0.4338,-0.0372,-0.8647
-14.86,-0.977,3.22,-1.992,0.3242,-2.488,1.119,-2.544,0.8476,-2.472
-0.1038,0.5152,-0.2682,-0.8907,0.5489,-0.003076,-0.1143,-0.3961,0.01178,0.1769
-0.04599,0.031,-0.01494,-0.04727,-0.2359,0.1318,0.2457,0.06835,0.0007186,0.2707
8.779,0.2713,1.104,-1.635,-16.08,-1.823,1.093,-0.8942,-0.8279,-1.768
-13.15,-0.5206,-0.882,0.1363,0.995,0.2798,-1.344,0.06778,0.005634,-0.03904
-1.104,0.5509,0.192,0.1294,0.4483,-0.01612,-0.7475,0.8327,0.03405,0.01994
2.887,-0.1993,1.214,2.56,-0.3662,0.4717,-0.2874,-0.04172,-1.578,-0.4984
2.262,-0.996,7.054,6.845,-2.316,-0.3246,-0.7019,-0.3495,0.9255,-3.37
-0.5323,1.033,-0.3642,-0.4881,1.503,-0.8379,0.6059,0.7565,-0.03531,-1.254
0.02219,-0.08114,0.8973,0.1378,-0.2943,-0.4897,-0.3673,0.06643,-0.03792,-0.5645
-4.857,-2.065,-3.577,-2.001,2.637,0.7643,21.56,-3.539,-0.02807,3.003
-0.07296,0.07331,-0.1316,-0.1522,0.2283,0.03144,0.0945,0.1341,-0.0198,-0.07674
0.4171,0.2342,0.3231,-0.4329,0.02337,-0.0341,-0.3064,0.04334,0.5851,0.09145
-1.747,-0.6431,4.026,0.178,-10.36,3.147,-2.703,-0.0322,-0.24,14.12
