-1.858,-0.4806,-1.251,-5.835,-0.4331,-1.243,-6.5,-0.2076,-1.109,-3.14
-1.074,-0.1489,1.033,1.544,-3.028,5.494,-4.198,0.3997,-0.6981,2.382
-4.867,-6.075,4.038,-12.31,1.876,-3.648,-1.309,2.293,-6.677,-5.418
7.932,2.198,-1.099,-2.152,-4.469,4.659,-0.9328,-3.388,-0.336,-14.62
-2.318,2.01,-4.327,2.498,0.1058,3.431,1.709,-1.284,1.467,8.497
-5.262,6.383,3.452,4.638,2.665,-15.95,6.123,-2.213,-0.3376,0.8987
-1.578,1.346,-14.63,0.6273,-2.052,11.55,1.411,-6.729,1.13,4.612
0.6263,-2.199,1.189,-4.51,0.2638,-2.015,1.12,0.07707,-2.472,-4.213
1.844,-0.159,0.8775,-1.348,-0.02177,-0.767,0.4448,-0.06704,-1.165,-2.504
-0.1753,-0.4385,0.6497,2.068,-1.315,-2.266,6.83,-0.7668,-0.9917,0.5901
1.551,0.02015,1.499,-6.461,8.803,-3.982,3.755,4.624,-1.574,-0.6604
0.05241,5.07,3.72,3.034,-0.194,1.76,-15.02,0.3533,0.1747,-0.1065
1.325,-6.784,3.735,2.508,-2.381,4.609,3.347,0.5551,-1.906,6.227
-5.894,-3.766,5.249,-0.485,-1.968,-0.3592,-5.766,-0.006592,-1.29,3.634
-5.019,-1.05,-0.4982,-8.48,5.736,-4.417,1.528,-2.307,-4.585,-1.557
3.073,-0.6211,-2.198,-3.726,1.611,-1.131,2.838,3.607,-0.1436,4.69
-0.2328,2.241,-5.639,-1.171,-1.179,-1.135,0.07904,-0.909,-0.2535,-0.2047
-0.00136,-0.8643,-1.033,-0.4747,1.941,-0.2578,0.4856,1.297,-0.2444,0.6826
-0.6177,-0.01949,0.2742,-0.7453,0.8556,-2.622,0.7231,0.1069,-0.2675,0.2246
-4.69,-0.9785,-0.9426,-3.154,-2.848,4.778,-6.094,-2.033,-5.469,-4.706
