0.05363,-0.1596,-0.07028,0.004676,-0.04989,1.012,2.831,-0.4367,-0.002447,2.205
-1.365,-1.596,0.2325,-0.002947,0.1545,0.05673,0.8618,0.1533,0.06855,0.567
0.7526,-0.3211,-0.3633,-0.004183,0.5118,-1.662,-2.696,3.393,-0.07074,-0.4311
-0.02201,-0.02464,-0.001207,-3.091e-05,-0.01192,-0.005582,-0.007867,0.03884,-0.0003449,-0.0114
-0.05744,0.5506,0.003871,0.009867,0.01012,-0.04953,0.1476,-0.1278,-0.007163,0.1211
-3.134,-3.966,1.635,-0.03705,-0.3332,-0.4405,-2.239,1.044,1.576,-1.617
10.16,-3.334,-3.471,-0.1269,0.1665,-4.53,-12.37,5.136,-0.8324,-11.88
-3.487,-3.611,2.799,-0.00196,-0.8605,-1.695,6.872,-10.41,0.9323,4.293
-0.1196,0.196,-0.01054,0.0001191,-0.01185,0.5135,-0.0513,-0.2669,-0.009578,0.6798
4.467,-0.1836,-0.794,-0.009657,-1.428,0.7288,-1.295,3.885,-0.5522,-0.04108
1.798,-1.241,-0.1205,0.0016,0.5595,0.2344,0.5135,-7.048,-0.09015,0.6334
-0.6187,-1.011,-0.1188,-0.01834,0.07779,-0.3806,-0.3445,0.4322,0.01185,-0.2137
-0.3763,0.2971,3.909,0.02061,0.1082,-0.8058,3.082,-2.456,1.286,-2.662
-0.0006514,-0.005039,0.002626,-0.0003331,-0.001598,-0.005881,-0.01928,0.001696,0.0006386,-0.004655
0.2437,-0.5417,0.1616,0.002659,-0.04946,0.1597,0.2356,0.4665,0.05875,0.282
-2.213,-0.5276,-0.08983,-0.001234,-0.215,2.072,-2.059,1.587,0.003545,-1.661
0.09171,-0.2354,-1.292,-0.03161,0.01095,3.854,2.428,-0.4996,-0.7781,4.839
-0.765,-6.355,0.1496,0.008412,-2.33,11.82,5.119,5.273,-0.2218,4.327
0.01976,-0.1497,0.3085,0.004803,-0.03063,0.01803,-0.4715,0.3303,0.1711,0.02412
-2.577,-3.827,-2.165,-0.1607,-0.9541,5.745,-0.2951,5.697,-0.3549,6.649
