2.115,-3.021,0.2625,2.291,2.066,0.6249,-6.392,0.6971,3.006,0.4531
2.054,-1.262,1.639,-0.1057,-8.491,-0.0548,3.887,-0.3428,-2.956,1.122
0.1312,-5.618,-0.1198,2.248,-1.422,2.551,-3.515,0.3489,0.3858,-0.1742
-0.9161,0.9591,-0.9394,-2.383,-0.1907,-0.8768,0.2595,-0.1436,0.3465,-1.341
2.854,0.5455,6.785,-3.467,-18.48,-4.671,-0.5708,0.7594,5.503,9.948
-14.39,5.49,-9.334,0.6485,1.995,3.945,-2.043,-1.191,3.817,0.9773
2.05,1.493,1.984,-1.885,-1.407,-3.86,1.649,0.6498,-4.673,6.998
0.1553,-0.1371,-0.09803,-0.345,-1.453,-0.5994,1.297,-0.2647,-0.01458,1.452
-1.958,-0.5191,-0.8375,1.81,6.679,3.366,-2.921,-1.677,-2.124,0.7802
2.042,-0.9202,-0.315,0.825,1.169,1.635,-0.9502,-0.2417,-0.3105,-9.457
2.893,-2.396,-0.8923,0.833,0.09567,-5.231,0.48,-1.137,2.432,2.082
-0.2002,4.414,-0.1271,-4.728,1.382,-9.501,2.494,0.8168,-2.508,3.101
-0.09413,0.9082,3.163,-0.2741,-0.02714,-0.413,-0.03743,-0.344,-1.393,-1.21
-0.04443,-0.599,0.01924,3.194,0.6064,3.78,-0.8058,-0.1556,1.291,-1.048
-2.36,0.5758,-0.3358,-2.655,0.3812,-1.343,1.731,0.2279,-1.941,-1.448
-0.1053,0.9678,1.395,0.5842,1.943,3.701,2.503,0.195,-1.989,-7.79
-0.7941,0.4379,-1.32,-3.845,0.128,-2.592,3.578,0.1989,0.7254,-1.645
-0.3389,-1.273,-1.182,-0.3998,-0.2192,-0.7962,0.4376,-1.058,-0.07193,0.2304
-0.4541,-5.473,3.391,3.936,-2.505,4.109,-7.767,-0.1055,5.721,0.3814
0.3417,-3.716,-1.457,1.234,1.056,0.7437,0.5441,-0.2945,2.112,0.763
