13.14,0.2462,-0.06852,0.2406,3.996,1.76,5.95,3.933,0.1319,1.616
-0.2877,-0.0273,-0.05103,0.2199,0.04139,-0.01185,-0.1348,-0.5511,-0.04669,-0.4622
-0.4598,0.1137,-0.2562,0.3053,1.282,-0.0169,-0.3884,-0.4082,0.1597,-0.546
-0.7497,0.137,2.035,2.396,-0.8033,0.2183,0.7358,2.075,-0.1278,1.532
-4.502,0.3735,-2.743,-1.896,8.984,-1.238,-2.08,0.1679,0.4876,-3.449
-0.1273,0.02809,-0.03683,-0.1015,0.764,0.006821,0.3751,-0.1898,0.01411,0.4255
-2.659,-0.8794,-0.6672,-1.157,-3.295,-1.404,-4.261,-0.6381,-0.5105,-2.798
7.633,-0.5619,0.04754,1.27,-14.49,1.143,6.974,7.206,-1.843,-2.825
-0.1351,-0.1552,-0.4054,-0.08523,-0.9291,-0.02834,-0.04504,-0.4583,-0.3616,-0.7064
-2.408,-0.1502,-0.8158,-0.07483,-2.232,-0.4673,-3.57,-2.268,-0.3142,-6.043
-4.24,0.1346,-0.295,-2.279,3.573,1.614,0.2707,-7.036,-0.03516,-1.048
-0.2867,-0.1682,-0.2128,-0.6111,-0.6389,0.05205,-0.0519,-0.782,-0.2409,-0.6606
-0.08977,-0.3954,0.2909,1.692,-2.843,0.07078,0.4388,-0.4992,-1.174,-0.4808
-2.706,0.3092,1.67,5.12,8.911,0.02131,-0.7089,3.935,0.5431,2.704
-4.9,0.1718,3.458,14.85,15.6,-0.1666,-3.551,-18.59,-0.3782,-1.995
1.156,-0.3337,-0.05979,0.02063,-1.447,1.463,2.383,-0.3999,-0.07521,-0.4976
2.209,0.1247,-0.1766,-2.046,-0.1006,0.6881,4.023,0.9774,-0.07364,1.473
3.205,0.3034,-0.02618,-2.848,1.389,0.138,0.8246,3.164,0.3036,2.882
0.0552,-0.02645,0.08712,0.5372,0.0969,0.05304,-0.06607,-0.1111,-0.07998,-0.001075
-0.9491,-0.04416,0.2553,0.6642,1.557,-0.288,-1.151,-0.2176,0.0928,1.379
