1.69,-4.395,-6.335,4.232,1.511,0.003268,-0.8305,-0.4447,-0.08745,-0.6922
-3.168,3.876,-0.499,4.629,-4.29,-0.005996,-0.08699,-3.515,-0.02949,1.324
-7.84,0.6672,1.136,0.8764,1.303,-0.02963,-6.042,-4.455,-0.1636,0.9927
4.459,1.577,3.638,-0.8657,-7.79,-0.00484,-6.299,-0.3047,-0.007754,2.452
4.041,0.4543,-7.199,-2.947,0.5748,-0.04756,0.7364,2.806,-0.6054,-1.478
-0.02905,-0.06993,0.01754,0.01673,0.01108,4.276e-05,-0.02568,-0.001231,-0.0001911,0.03176
-1.45,-18.22,-0.3038,-7.575,2.163,-0.01716,-3.818,-2.291,-0.1703,-0.3934
-1.002,-2.796,-4.892,-1.1,4.661,-0.006999,-1.665,-0.781,-0.1717,-1.087
-0.0526,-0.08708,-0.1116,-0.03031,0.009846,-0.0008024,-0.1342,-0.0393,-0.007181,-0.1272
-0.3865,1.31,-1.444,1.445,-0.396,-0.002119,-1.469,-0.4043,-0.05766,0.6593
-0.3222,1.956,-0.7694,1.125,-0.08973,-0.008337,-1.405,-2.19,-0.0381,0.1366
0.2801,-1.698,1.831,-2.268,0.1848,-0.0366,2.453,0.2262,-0.07342,0.1875
0.503,-3.589,18.36,-7.374,-9.261,-0.01932,12.01,5.902,-0.2503,-0.274
-1.503,4.642,1.981,2.469,0.3353,0.005022,0.8386,0.1078,0.02903,1.079
1.386,0.1368,-0.6092,0.1269,2.801,0.002435,-4.799,0.4386,0.08294,0.9553
0.0725,0.07749,-0.04499,0.03801,-0.03005,-0.004287,-0.06964,-0.02504,-0.01193,-0.02069
-1.186,-0.4087,2.191,-0.3378,-1.718,0.0002712,4.882,-0.01659,-0.05518,0.4715
-0.5988,-1.347,0.536,-0.8437,0.3331,0.002425,-1.582,4.129,0.01371,0.1829
-0.1024,0.07845,-0.05979,0.01371,0.009793,-0.0008585,-0.1494,-0.04482,-0.01804,-0.03702
-0.09602,-2.493,1.249,-1.844,-0.1416,-0.003956,-0.3732,-0.1642,-0.0583,0.2993
