0.1533,-0.07449,1.304,0.4956,-2.857,0.1331,-0.1845,-2.143,1.637,-3.524
-0.5213,-0.1253,0.2188,-0.4197,-1.309,-1.353,0.9103,3.946,-6.313,4.492
-3.228,-2.408,-1.146,-0.3576,-1.735,-5.369,0.3859,-3.816,-12.42,0.4122
-0.9553,-0.3602,-6.317,0.1565,2.728,-5.13,1.322,5.59,-1.382,5.776
0.3199,1.041,-0.4899,-0.007285,-0.07875,-0.09625,0.1515,-0.7369,-0.1824,-0.2367
1.816,0.9647,5.977,2.633,-3.592,-6.295,2.436,0.001002,2.745,-4.455
0.6056,0.4886,-1.329,-0.9564,1.855,1.384,0.4613,1.665,0.4031,0.5908
1.535,1.91,0.6733,-1.247,1.291,1.044,0.8607,1.008,1.783,0.4209
-8.434,-6.963,1.441,-3.513,-4.388,2.726,-3.804,3.014,-14.39,3.371
-2.677,11.68,3.763,-6.166,-3.349,3.507,-13.3,-17.39,10.3,-0.1729
-0.502,0.9814,0.5606,0.5231,-0.5305,-0.8964,-0.7046,-1.433,-1.544,-1.24
-1.692,1.994,-1.744,6.05,-0.9393,-8.407,0.398,-0.3533,-8.473,-0.4152
-3.448,-2.14,5.299,6.277,-1.95,-8.261,1.245,-2.193,1.917,-0.9388
-4.036,5.783,-2.671,8.034,-0.8601,-1.376,-1.142,0.3837,-3.388,-1.902
-0.2041,0.03736,-0.264,0.04023,-2.823,-0.7233,-0.134,-10.41,0.8058,-1.591
-4.572,-0.1628,-6.367,-1.924,-2.487,-1.404,-2.075,-6.597,-3.463,-6.258
-1.54,-0.2795,-3.729,1.232,-0.1845,-0.7718,0.2141,-2.022,-2.129,-0.3704
-2.217,-0.03117,-1.931,-0.3201,-3.356,-1.084,-3.597,-10.11,-0.3644,-0.2104
2.087,2.962,-1.06,1.71,1.523,3.487,0.2996,2.509,-1.558,-1.023
-2.54,-0.241,-1.723,-2.578,-5.103,-1.608,-4.667,-19,-1.828,5.249
