0,0.45335016,0.4463299
100,0.08564994,0.09198086
200,0.095239215,0.0710069
300,0.08204062,0.06225133
400,0.060413502,0.05502723
500,0.06019681,0.0554265
600,0.024130024,0.030388733
700,0.021483546,0.031101353
800,0.024561107,0.02952639
900,0.01362027,0.021421976
1000,0.016238144,0.021237517
1100,0.011743087,0.01863902
1200,0.014170626,0.0146637475
1300,0.012073905,0.01580687
1400,0.013262398,0.019867975
1500,0.016264664,0.0146569675
1600,0.015652064,0.012193611
1700,0.009725438,0.013225624
1800,0.018457305,0.01739344
1900,0.015606815,0.020042485
2000,0.013716817,0.0152600445
2100,0.009536026,0.012749972
2200,0.013367973,0.010831149
2300,0.012574019,0.010638479
2400,0.011114043,0.014225607
2500,0.009624575,0.009598371
2600,0.011973156,0.012302425
2700,0.012221528,0.013572622
2800,0.011710197,0.015710011
2900,0.016472192,0.018849462
3000,0.009123096,0.009836004
3100,0.005690634,0.00827372
3200,0.0074268067,0.008806123
3300,0.007316809,0.007369683
3400,0.007394621,0.008530748
3500,0.0074169934,0.010932685
3600,0.009687071,0.0073427632
3700,0.0048008757,0.008635273
3800,0.009959399,0.009439046
3900,0.010029059,0.01581068
4000,0.0060844542,0.006746738
4100,0.004817589,0.0055888873
4200,0.010150403,0.0065005273
4300,0.007544175,0.007603416
4400,0.005444326,0.005528777
4500,0.009068294,0.0074867923
4600,0.017063301,0.0077761915
4700,0.0071553863,0.006627242
4800,0.006288577,0.005777035
4900,0.0056179017,0.0065497938
5000,0.007970734,0.0075267768
5100,0.023734815,0.007579323
5200,0.0053000185,0.01075682
5300,0.008131226,0.0053934073
5400,0.00790658,0.009178635
5500,0.0053122714,0.009694353
5600,0.00733789,0.006721081
5700,0.004268755,0.005015608
5800,0.00527603,0.0069762627
5900,0.00445789,0.0055500767
6000,0.0039629554,0.0055660647
6100,0.012872821,0.008090053
6200,0.005418442,0.005227863
6300,0.008929728,0.0055391965
6400,0.0044855033,0.009164849
6500,0.0028679436,0.005655164
6600,0.008537248,0.006350194
6700,0.005981369,0.009432456
6800,0.0036737907,0.004759188
6900,0.004391601,0.0056170113
7000,0.0067700245,0.008421105
7100,0.007887414,0.0048186267
7200,0.0035431574,0.0051493444
7300,0.009494033,0.0112574585
7400,0.009476125,0.005761278
7500,0.007345039,0.0070208944
7600,0.0053333156,0.007099472
7700,0.0062075914,0.006100569
7800,0.004212279,0.004294956
7900,0.003140831,0.004526065
8000,0.0022829645,0.005031824
8100,0.0025031662,0.003981836
8200,0.0042566564,0.0041599497
8300,0.005245995,0.0062521826
8400,0.0040793545,0.0052629467
8500,0.006312608,0.008634694
8600,0.0035738177,0.004864574
8700,0.0036890912,0.0038564822
8800,0.0037176788,0.0047075883
8900,0.004104956,0.0035012988
9000,0.003977843,0.004988457
9100,0.007215465,0.00841055
9200,0.0038068194,0.0066400776
9300,0.004963642,0.008727525
9400,0.0039067883,0.0040557077
9500,0.0025447616,0.0035939033
9600,0.0025281417,0.0041540843
9700,0.004023512,0.005409864
9800,0.0035446992,0.0049102595
9900,0.00691321,0.0055947653
10000,0.004069754,0.0031367813
10100,0.004499951,0.004025451
10200,0.004309267,0.0056623435
10300,0.0027143874,0.0035994377
10400,0.0026470078,0.003227443
10500,0.004097948,0.004809028
10600,0.002690706,0.004797008
10700,0.0030584694,0.004753989
10800,0.006897092,0.0066430513
10900,0.005081786,0.008671611
11000,0.0036033604,0.0029498227
11100,0.003878936,0.0051259566
11200,0.009183577,0.0137062725
11300,0.0040302863,0.006650789
11400,0.0054498008,0.0063412683
11500,0.0065290676,0.0066407425
11600,0.004261845,0.0043270406
11700,0.0020942278,0.0037752744
11800,0.002357348,0.0035509276
11900,0.0039645215,0.0032173342
12000,0.0030906224,0.0055338335
