0.3441,7.838e-23,0,0.0004404
0.4029,9.178e-20,0,0.0008438
0.4658,2.765e-17,0,0.001747
0.542,2.268e-15,0,0.004598
0.6039,8.649e-14,0,0.01041
0.6614,1.963e-12,0,0.02124
0.7077,3.054e-11,0,0.03715
0.744,3.897e-10,0,0.05899
0.7729,3.512e-09,0,0.08792
0.7963,2.339e-08,0,0.1245
0.8156,1.208e-07,0,0.1686
0.8315,5.043e-07,0,0.2193
0.8446,1.76e-06,0,0.2743
0.8551,5.283e-06,0,0.3298
0.8634,1.396e-05,0,0.3821
0.8699,3.314e-05,0,0.4283
0.8748,7.182e-05,0,0.4674
0.8786,0.0001441,0,0.4997
0.8817,0.0002697,0,0.527
0.8844,0.0004759,0,0.5513
0.887,0.0008019,0,0.5749
0.8904,0.001298,0,0.6071
0.8951,0.002035,0,0.6541
0.9019,0.003132,0,0.7117
0.9107,0.004808,0,0.7731
0.9206,0.007566,0,0.8307
0.9282,0.01146,0,0.8687
0.9319,0.01626,0,0.8882
0.9319,0.02134,0,0.8878
0.9294,0.02779,0,0.8664
0.9253,0.03702,0,0.8222
0.9195,0.05042,0,0.7438
0.9123,0.07035,0,0.6193
0.9064,0.09905,0,0.4801
0.9019,0.138,0,0.3589
0.8957,0.1919,0,0.2421
0.8852,0.2566,0,0.1415
0.8702,0.3384,0,0.07551
0.8468,0.4352,0,0.04092
0.8063,0.5425,0,0.02415
0.7406,0.657,0,0.01524
0.6497,0.7556,0,0.0107
0.5385,0.8267,0,0.007968
0.4481,0.8636,0,0.006533
0.3719,0.8867,0,0.005602
0.2985,0.9037,0,0.00493
0.2425,0.9145,0,0.004474
0.2018,0.9207,0,0.004136
0.1735,0.9231,0,0.00395
0.1511,0.9228,0,0.003901
0.1338,0.9211,0,0.003926
0.1205,0.9189,0,0.004042
0.1101,0.9161,0,0.004257
0.1014,0.9131,0,0.004511
0.09345,0.9092,0,0.004814
0.08627,0.9045,0,0.005182
0.08033,0.8995,0,0.005587
0.07541,0.8945,0,0.006004
0.0713,0.8895,0,0.006437
0.06785,0.8844,0,0.006898
0.06492,0.8792,0,0.007387
0.06251,0.8738,0,0.007938
0.06053,0.8682,0,0.008541
0.05895,0.8623,0,0.009215
0.05782,0.8559,0,0.01
0.05714,0.849,0,0.01092
0.05709,0.8412,0,0.01207
0.05789,0.832,0,0.01355
0.06008,0.82,0,0.01564
0.06489,0.8012,0,0.01889
0.07596,0.7663,0,0.02469
0.1063,0.6995,0,0.03641
0.1804,0.5858,0,0.05486
0.2952,0.4335,0,0.07459
0.3944,0.2684,0,0.08921
0.4491,0.1519,0,0.09573
0.4831,0.08743,0,0.09624
0.4878,0.04541,0,0.08325
0.4899,0.02394,0,0.06724
0.4988,0.01125,0,0.05247
0.5033,0.004694,0,0.03856
0.4931,0.001578,0,0.02767
0.4597,0.0003786,0,0.01962
0.4089,6.508e-05,0,0.01373
0.3564,9.803e-06,0,0.009304
0.3081,1.181e-06,0,0.005864
0.2542,8.597e-08,0,0.003366
0.1972,3.348e-09,0,0.001698
0.1466,5.952e-11,0,0.0007333
0.1063,3.995e-13,0,0.0002607
0.0715,1.031e-15,0,7.429e-05
